QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|TABLE_NAME|PRUNED_CHUNK_COUNT|PRUNED_COLUMN_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"ee67a9d502aea12a"|"0x7fb8734e3c90c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6939|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"99211a879f08ce8a"|"0x7fb871ea501044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|125286|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"99211a879f08ce8a"|"0x7fb871ea50f0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7138|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"a7a742ada203ca19"|"0x7fb8745084503bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|104054|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"a7a742ada203ca19"|"0x7fb879b8dff0f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|5718|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"847c4de9dd2ace9f"|"0x7fb86954efd08ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|15533|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"847c4de9dd2ace9f"|"0x7fb86954ed306713a60d4fbd2dc9"|"NULL"|"NULL"|"lineitem"|0|0|92|6001215|42725|"GetTable (lineitem) pruned: 0/92 chunk(s), 0/16 column(s)"
"847c4de9dd2ace9f"|"0x7fb8693e75d02eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|1930|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"847c4de9dd2ace9f"|"0x7fb8693e7a3048d71e19c18258b9"|"NULL"|"NULL"|"nation"|0|0|1|25|1695|"GetTable (nation) pruned: 0/1 chunk(s), 0/4 column(s)"
"a538d503192d23d9"|"0x7fb7bd206130a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|109374|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"a538d503192d23d9"|"0x7fb7bd205f70737333353f08f1e8"|"NULL"|"NULL"|"orders"|0|5|23|1500000|26370|"GetTable (orders) pruned: 0/23 chunk(s), 5/9 column(s)"
"a538d503192d23d9"|"0x7fb7bd205cd072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|5450|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"487035abc2317944"|"0x7fb86be249b0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|165605|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"487035abc2317944"|"0x7fb86be24a9018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|33388|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"487035abc2317944"|"0x7fb86be25970822aa377e82bcffe"|"NULL"|"NULL"|"customer"|0|1|3|150000|17639|"GetTable (customer) pruned: 0/3 chunk(s), 1/8 column(s)"
"487035abc2317944"|"0x7fb86be25a50c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4554|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"4c87755b32460ddb"|"0x7fb86932ebd044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|135025|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"4c87755b32460ddb"|"0x7fb86932f730906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7363|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"8a45085d6db2b181"|"0x7fb87503b6d03bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|120306|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"8a45085d6db2b181"|"0x7fb879b8c850f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|5907|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"8d45f2a6c41dce93"|"0x7fb84a081670ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17374|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"8d45f2a6c41dce93"|"0x7fb84a081750906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6818|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"8d45f2a6c41dce93"|"0x7fb84a081830b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4453|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"97eae7c405fc71a9"|"0x7fb86933275044df8001c1284d65"|"NULL"|"NULL"|"lineitem"|0|10|92|6001215|132015|"GetTable (lineitem) pruned: 0/92 chunk(s), 10/16 column(s)"
"97eae7c405fc71a9"|"0x7fb869332830906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|7344|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"d351b9639fd87cd7"|"0x7fb868ef0eb070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7288|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"d351b9639fd87cd7"|"0x7fb868ef0f901ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|18951|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"d351b9639fd87cd7"|"0x7fb868f8ee90ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5216|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"d351b9639fd87cd7"|"0x7fb868eefef0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|118138|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"d351b9639fd87cd7"|"0x7fb868ef13f0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6265|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"94e9b9c66d1c67e0"|"0x7fb868ef0a5070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6038|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"94e9b9c66d1c67e0"|"0x7fb868ef0b301ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13022|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"94e9b9c66d1c67e0"|"0x7fb87a7e1a30ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6335|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"94e9b9c66d1c67e0"|"0x7fb868ef0970a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|115534|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"94e9b9c66d1c67e0"|"0x7fb87a7e1950c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6368|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"705978883c9f1ed2"|"0x7fb868ef1a1070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6250|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"705978883c9f1ed2"|"0x7fb868ef1af01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13539|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"705978883c9f1ed2"|"0x7fb87a7e2bb0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6302|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"705978883c9f1ed2"|"0x7fb87a7e2ad0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|112759|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"705978883c9f1ed2"|"0x7fb87a7e2130c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|7316|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"67f5efc575d8755e"|"0x7fb7bd2032d01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|16177|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"67f5efc575d8755e"|"0x7fb7bd203650906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|5418|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"67f5efc575d8755e"|"0x7fb7bd205db02eecfb54cd4aafba"|"NULL"|"NULL"|"supplier"|0|0|1|10000|2645|"GetTable (supplier) pruned: 0/1 chunk(s), 0/7 column(s)"
"67f5efc575d8755e"|"0x7fb7bd202e7015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2629|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"67f5efc575d8755e"|"0x7fb7bd202230787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|1757|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"966e1b72e3c1f86e"|"0x7fb87924e8508ccbe08273fca156"|"NULL"|"NULL"|"orders"|0|0|23|1500000|16057|"GetTable (orders) pruned: 0/23 chunk(s), 0/9 column(s)"
"966e1b72e3c1f86e"|"0x7fb87924e6903bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|104410|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"82f92b8fd9978ced"|"0x7fb86c98a57070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6101|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"82f92b8fd9978ced"|"0x7fb86c98a650c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|1899|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"82f92b8fd9978ced"|"0x7fb86c98b5301ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|14961|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"82f92b8fd9978ced"|"0x7fb86c98b610ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6561|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"82f92b8fd9978ced"|"0x7fb86c98a2d0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|115053|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"9a4b9be9c0a20c59"|"0x7fb86041d090a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|130924|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"9a4b9be9c0a20c59"|"0x7fb86041cc3070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7295|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"81e46d259a579a55"|"0x7fb868eef2b070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7525|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"81e46d259a579a55"|"0x7fb868eef390c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|2574|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"81e46d259a579a55"|"0x7fb868eeffd01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|14803|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"81e46d259a579a55"|"0x7fb868ef0190ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6607|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"81e46d259a579a55"|"0x7fb868eef0f0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|115074|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"d978e8a593166771"|"0x7fb868f8f3d070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7262|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"d978e8a593166771"|"0x7fb868f8f4b01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13410|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"d978e8a593166771"|"0x7fb868f8ded0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5806|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"d978e8a593166771"|"0x7fb869332ad0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|120392|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"d978e8a593166771"|"0x7fb868f8f2f0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|7890|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"8a1d9efd288222fe"|"0x7fb869bc4f90ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17816|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"8a1d9efd288222fe"|"0x7fb869bc5070906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6819|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"8a1d9efd288222fe"|"0x7fb869bc40b0b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4279|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"cd6f34e96f3410e8"|"0x7fb874092f503bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|95426|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"cd6f34e96f3410e8"|"0x7fb8751a8430f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|6012|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"8b7c6a79a555a617"|"0x7fb874438cb04952f26a02935ff1"|"NULL"|"NULL"|"customer"|0|5|3|150000|10083|"GetTable (customer) pruned: 0/3 chunk(s), 5/8 column(s)"
"8b7c6a79a555a617"|"0x7fb875498750e6c3787bece24556"|"NULL"|"NULL"|"orders"|0|8|23|1500000|37628|"GetTable (orders) pruned: 0/23 chunk(s), 8/9 column(s)"
"1d8cafde81e1fbb9"|"0x7fb8642e3610a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|133041|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"1d8cafde81e1fbb9"|"0x7fb8642e3c3070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|7854|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"75ae246eb550dfc8"|"0x7fb8693e29b070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6499|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"75ae246eb550dfc8"|"0x7fb8693e2a901ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13254|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"75ae246eb550dfc8"|"0x7fb8693e2390ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5839|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"75ae246eb550dfc8"|"0x7fb8693e3510a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|118390|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"75ae246eb550dfc8"|"0x7fb8693e28d0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|7567|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"61cfdf7619ef0d9e"|"0x7fb869ca4fb0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|165561|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"61cfdf7619ef0d9e"|"0x7fb869ca509018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|33025|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"61cfdf7619ef0d9e"|"0x7fb869ca6910822aa377e82bcffe"|"NULL"|"NULL"|"customer"|0|1|3|150000|17473|"GetTable (customer) pruned: 0/3 chunk(s), 1/8 column(s)"
"61cfdf7619ef0d9e"|"0x7fb869ca69f0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|4965|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"5b26990b624e2d25"|"0x7fb874437c10b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|7361|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"5b26990b624e2d25"|"0x7fb87443751072c2c8899ee07381"|"NULL"|"NULL"|"customer"|0|6|3|150000|4628|"GetTable (customer) pruned: 0/3 chunk(s), 6/8 column(s)"
"5b26990b624e2d25"|"0x7fb874437b3015f336fbe2aacac2"|"NULL"|"NULL"|"nation"|0|1|1|25|2179|"GetTable (nation) pruned: 0/1 chunk(s), 1/4 column(s)"
"5b26990b624e2d25"|"0x7fb8744376d0787c913e7b77e77f"|"NULL"|"NULL"|"region"|0|1|1|5|2207|"GetTable (region) pruned: 0/1 chunk(s), 1/3 column(s)"
"5b26990b624e2d25"|"0x7fb8740dcd5018a73eadac425cd6"|"NULL"|"NULL"|"orders"|0|6|23|1500000|25943|"GetTable (orders) pruned: 0/23 chunk(s), 6/9 column(s)"
"5b26990b624e2d25"|"0x7fb8740dce30f3a5082abf20904b"|"NULL"|"NULL"|"lineitem"|0|11|92|6001215|113047|"GetTable (lineitem) pruned: 0/92 chunk(s), 11/16 column(s)"
"5b26990b624e2d25"|"0x7fb8740dcf10ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6617|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"b664eca697b4798e"|"0x7fb86955111070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6196|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"b664eca697b4798e"|"0x7fb8583aaad01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|12734|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"b664eca697b4798e"|"0x7fb8695505b0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5974|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"b664eca697b4798e"|"0x7fb869550e70a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|120048|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"b664eca697b4798e"|"0x7fb8695504d0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6157|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"5788c7fd73973171"|"0x7fb85d26c43070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6248|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"5788c7fd73973171"|"0x7fb85d26ca501ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13054|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"5788c7fd73973171"|"0x7fb85d26ceb0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6288|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"5788c7fd73973171"|"0x7fb85d26bfd0a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|114956|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"5788c7fd73973171"|"0x7fb85d26c190c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6960|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"d7a091ffaf800354"|"0x7fb8783f5df04952f26a02935ff1"|"NULL"|"NULL"|"customer"|0|5|3|150000|10559|"GetTable (customer) pruned: 0/3 chunk(s), 5/8 column(s)"
"d7a091ffaf800354"|"0x7fb8783f6950e6c3787bece24556"|"NULL"|"NULL"|"orders"|0|8|23|1500000|32298|"GetTable (orders) pruned: 0/23 chunk(s), 8/9 column(s)"
"c2fef8dfd5097c9e"|"0x7fb86926b8104952f26a02935ff1"|"NULL"|"NULL"|"customer"|0|5|3|150000|10467|"GetTable (customer) pruned: 0/3 chunk(s), 5/8 column(s)"
"c2fef8dfd5097c9e"|"0x7fb86932e690e6c3787bece24556"|"NULL"|"NULL"|"orders"|0|8|23|1500000|37007|"GetTable (orders) pruned: 0/23 chunk(s), 8/9 column(s)"
"cb3dccdb45cc996"|"0x7fb840f4e6d0ff930f234bb2d962"|"NULL"|"NULL"|"partsupp"|0|3|13|800000|17151|"GetTable (partsupp) pruned: 0/13 chunk(s), 3/5 column(s)"
"cb3dccdb45cc996"|"0x7fb840f4e7b0906b0df4bc884182"|"NULL"|"NULL"|"part"|0|5|4|200000|6765|"GetTable (part) pruned: 0/4 chunk(s), 5/9 column(s)"
"cb3dccdb45cc996"|"0x7fb840f4d710b8cbf259dc221ec9"|"NULL"|"NULL"|"supplier"|0|5|1|10000|4725|"GetTable (supplier) pruned: 0/1 chunk(s), 5/7 column(s)"
"42492c372d0dabc1"|"0x7fb87abcc5703bd24f116d529a2f"|"NULL"|"NULL"|"lineitem"|0|13|92|6001215|102771|"GetTable (lineitem) pruned: 0/92 chunk(s), 13/16 column(s)"
"42492c372d0dabc1"|"0x7fb87abcda70f22cb48383b8ac6a"|"NULL"|"NULL"|"part"|0|6|4|200000|5781|"GetTable (part) pruned: 0/4 chunk(s), 6/9 column(s)"
"61f5078dcb6cbc9c"|"0x7fb85d26dd9070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6297|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"61f5078dcb6cbc9c"|"0x7fb85d26de701ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13017|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"61f5078dcb6cbc9c"|"0x7fb85d26e110ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5703|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"61f5078dcb6cbc9c"|"0x7fb85d26da10a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|114085|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"61f5078dcb6cbc9c"|"0x7fb85d26dbd0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|7042|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"38875366444a122a"|"0x7fb85d26f0d070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6097|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"38875366444a122a"|"0x7fb85d26f1b01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|14572|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"38875366444a122a"|"0x7fb85d26eb90ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5892|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"38875366444a122a"|"0x7fb85d26ee30a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|114544|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"38875366444a122a"|"0x7fb85d26eab0c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6767|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"32ff79371fb7ae52"|"0x7fb85d26fc3070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6712|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"32ff79371fb7ae52"|"0x7fb85d26fd101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|12998|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"32ff79371fb7ae52"|"0x7fb85d26f8b0ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5980|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"32ff79371fb7ae52"|"0x7fb85d26f610a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|118417|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"32ff79371fb7ae52"|"0x7fb85d270090c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|7368|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"2314f4d01ff4a4be"|"0x7fb868ee8470f3eb2978da6fb2fd"|"NULL"|"NULL"|"lineitem"|0|9|92|6001215|192656|"GetTable (lineitem) pruned: 0/92 chunk(s), 9/16 column(s)"
"e3c344a5d6af56ad"|"0x7fb85d270bf070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6323|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"e3c344a5d6af56ad"|"0x7fb85d270cd01ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|12937|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"e3c344a5d6af56ad"|"0x7fb85d271050ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|5918|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"e3c344a5d6af56ad"|"0x7fb85d270950a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|116686|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"e3c344a5d6af56ad"|"0x7fb85d270b10c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6620|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
"e0e9ef1d76485415"|"0x7fb865c1d95070d2f3fa6ab46cdc"|"NULL"|"NULL"|"supplier"|0|3|1|10000|6219|"GetTable (supplier) pruned: 0/1 chunk(s), 3/7 column(s)"
"e0e9ef1d76485415"|"0x7fb865c1db101ffe5ea0ab36463d"|"NULL"|"NULL"|"partsupp"|0|2|13|800000|13025|"GetTable (partsupp) pruned: 0/13 chunk(s), 2/5 column(s)"
"e0e9ef1d76485415"|"0x7fb8625a9e90ae16e8eb33360359"|"NULL"|"NULL"|"part"|0|7|4|200000|6459|"GetTable (part) pruned: 0/4 chunk(s), 7/9 column(s)"
"e0e9ef1d76485415"|"0x7fb865c1c370a24853058028fe4"|"NULL"|"NULL"|"lineitem"|0|12|92|6001215|114051|"GetTable (lineitem) pruned: 0/92 chunk(s), 12/16 column(s)"
"e0e9ef1d76485415"|"0x7fb865c1d330c61445841b99d160"|"NULL"|"NULL"|"nation"|0|2|1|25|6782|"GetTable (nation) pruned: 0/1 chunk(s), 2/4 column(s)"
