QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"2314f4d01ff4a4be"|"0x7fb7bd23009038ddf987d29bfd14"|"0x7fb7bd22fa90fdeffda69788f7f8"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|40214|"[Projection] 'TPC-H_Q01', l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd23009038ddf987d29bfd14"|"0x7fb7bd22fa90fdeffda69788f7f8"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|40214|"[Projection] 'TPC-H_Q01', l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd23009038ddf987d29bfd14"|"0x7fb7bd22fa90fdeffda69788f7f8"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|40214|"[Projection] 'TPC-H_Q01', l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd23009038ddf987d29bfd14"|"0x7fb7bd22fa90fdeffda69788f7f8"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|40214|"[Projection] 'TPC-H_Q01', l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_linestatus"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_tax"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22ff10145956f8a51092c8"|"0x7fb87ba5411043eafc5b68d6e880"|"NULL"|"REFERENCE"|"lineitem"|"COUNT(*)"|1|4|1|4|67636|"[Projection] l_returnflag, l_linestatus, SUM(l_quantity), SUM(l_extendedprice), SUM(l_extendedprice * (1 - l_discount)), SUM((l_extendedprice * (1 - l_discount)) * (1 + l_tax)), CAST(SUM(l_quantity) AS double) / COUNT(*), CAST(SUM(l_extendedprice) AS double) / COUNT(*), AVG(l_discount), COUNT(*)"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_extendedprice"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_tax"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_discount"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"2314f4d01ff4a4be"|"0x7fb7bd22f550ddcf9b4a7c5781c7"|"0x7fb85c5638b0c05abadb7279bc78"|"NULL"|"REFERENCE"|"lineitem"|"l_linestatus"|92|5916591|92|5916591|156014350|"[Projection] l_quantity, l_extendedprice, l_extendedprice * (1 - l_discount), (l_extendedprice * (1 - l_discount)) * (1 + l_tax), l_discount, l_returnflag, l_linestatus"
"e3c344a5d6af56ad"|"0x7fb87ae17b904f4e7293d5168851"|"0x7fb87ae1741026a85a2096eb4d77"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|165|1|165|112823|"[Projection] 'TPC-H_Q20', s_name, s_address"
"e3c344a5d6af56ad"|"0x7fb87ae17b904f4e7293d5168851"|"0x7fb87ae1741026a85a2096eb4d77"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|165|1|165|112823|"[Projection] 'TPC-H_Q20', s_name, s_address"
"e3c344a5d6af56ad"|"0x7fb87ae17ad057dfdcf4e71e8244"|"0x7fb85d2705d0d251bbb44e60452"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|13|5736|13|5736|10896|"[Projection] ps_suppkey"
"e3c344a5d6af56ad"|"0x7fb8769ed1106bfbc7788c00ddd8"|"0x7fb87af40ff031779f74b27391eb"|"NULL"|"REFERENCE"|"part"|"p_partkey"|4|2103|4|2103|6078|"[Projection] p_partkey"
"e3c344a5d6af56ad"|"0x7fb87ae1789032095ab8638727d6"|"0x7fb87690ed90db94aaffe73b8698"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|5753|1|5753|109398|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"e3c344a5d6af56ad"|"0x7fb87ae1789032095ab8638727d6"|"0x7fb87690ed90db94aaffe73b8698"|"NULL"|"REFERENCE"|"lineitem"|"l_partkey"|1|5753|1|5753|109398|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"e3c344a5d6af56ad"|"0x7fb87ae1789032095ab8638727d6"|"0x7fb87690ed90db94aaffe73b8698"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|1|5753|1|5753|109398|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"e0e9ef1d76485415"|"0x7fb87acd245055c450b5151466fd"|"0x7fb87acd21503c7f17bc32fab7e8"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|163|1|163|108019|"[Projection] 'TPC-H_Q20', s_name, s_address"
"e0e9ef1d76485415"|"0x7fb87acd245055c450b5151466fd"|"0x7fb87acd21503c7f17bc32fab7e8"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|163|1|163|108019|"[Projection] 'TPC-H_Q20', s_name, s_address"
"e0e9ef1d76485415"|"0x7fb87acd23909bd4a43e8276c140"|"0x7fb8710ffe50892391266299c169"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|13|5883|13|5883|11899|"[Projection] ps_suppkey"
"e0e9ef1d76485415"|"0x7fb879264010964b9bb1b7f75e51"|"0x7fb87a79b950bdf0c4ceec7f9515"|"NULL"|"REFERENCE"|"part"|"p_partkey"|4|2158|4|2158|6070|"[Projection] p_partkey"
"e0e9ef1d76485415"|"0x7fb87acd22d0a1e278f355f17ec7"|"0x7fb87905ea907755e4351066b5c5"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|5896|1|5896|114385|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"e0e9ef1d76485415"|"0x7fb87acd22d0a1e278f355f17ec7"|"0x7fb87905ea907755e4351066b5c5"|"NULL"|"REFERENCE"|"lineitem"|"l_partkey"|1|5896|1|5896|114385|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"e0e9ef1d76485415"|"0x7fb87acd22d0a1e278f355f17ec7"|"0x7fb87905ea907755e4351066b5c5"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|1|5896|1|5896|114385|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"fc469f3794246205"|"0x7fb87a4647d022ed0d8aedb680c4"|"0x7fb87a464b90d3183f8c6fc26d65"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|174|1|174|115632|"[Projection] 'TPC-H_Q20', s_name, s_address"
"fc469f3794246205"|"0x7fb87a4647d022ed0d8aedb680c4"|"0x7fb87a464b90d3183f8c6fc26d65"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|174|1|174|115632|"[Projection] 'TPC-H_Q20', s_name, s_address"
"fc469f3794246205"|"0x7fb87a464a106d557334eeefb38b"|"0x7fb81e3ec1d098780db9d39e245f"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|13|5453|13|5453|12491|"[Projection] ps_suppkey"
"fc469f3794246205"|"0x7fb87a464c508b33d442a777afa3"|"0x7fb874ec71f01c51cdc5473482ec"|"NULL"|"REFERENCE"|"part"|"p_partkey"|4|2038|4|2038|5689|"[Projection] p_partkey"
"fc469f3794246205"|"0x7fb87a464ad0f7ec8056e6c49723"|"0x7fb879ec99d0fa924f85d0451d26"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|5467|1|5467|103644|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"fc469f3794246205"|"0x7fb87a464ad0f7ec8056e6c49723"|"0x7fb879ec99d0fa924f85d0451d26"|"NULL"|"REFERENCE"|"lineitem"|"l_partkey"|1|5467|1|5467|103644|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"fc469f3794246205"|"0x7fb87a464ad0f7ec8056e6c49723"|"0x7fb879ec99d0fa924f85d0451d26"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|1|5467|1|5467|103644|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"544d237bc41ee2b6"|"0x7fb8710a98d047d31af8cb2bdb14"|"0x7fb87a44e810a398a999f5e659eb"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|174|1|174|116252|"[Projection] 'TPC-H_Q20', s_name, s_address"
"544d237bc41ee2b6"|"0x7fb8710a98d047d31af8cb2bdb14"|"0x7fb87a44e810a398a999f5e659eb"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|174|1|174|116252|"[Projection] 'TPC-H_Q20', s_name, s_address"
"544d237bc41ee2b6"|"0x7fb87a44e690fb5360e70e28b7ff"|"0x7fb81e3ef810b3465c770e2f21e2"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|13|5787|13|5787|12094|"[Projection] ps_suppkey"
"544d237bc41ee2b6"|"0x7fb87a44e8d0347512ae4d05d310"|"0x7fb874ec95903805b5629ccff20d"|"NULL"|"REFERENCE"|"part"|"p_partkey"|4|2146|4|2146|5785|"[Projection] p_partkey"
"544d237bc41ee2b6"|"0x7fb87a44e750fc72daf4552c6c8e"|"0x7fb879ee7b90a363861a826ebdab"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|5802|1|5802|131894|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"544d237bc41ee2b6"|"0x7fb87a44e750fc72daf4552c6c8e"|"0x7fb879ee7b90a363861a826ebdab"|"NULL"|"REFERENCE"|"lineitem"|"l_partkey"|1|5802|1|5802|131894|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"544d237bc41ee2b6"|"0x7fb87a44e750fc72daf4552c6c8e"|"0x7fb879ee7b90a363861a826ebdab"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|1|5802|1|5802|131894|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"a8701366edbadc95"|"0x7fb879f825502d841cf931281acd"|"0x7fb87ae73b106a53c4b4ec37fb00"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|189|1|189|120342|"[Projection] 'TPC-H_Q20', s_name, s_address"
"a8701366edbadc95"|"0x7fb879f825502d841cf931281acd"|"0x7fb87ae73b106a53c4b4ec37fb00"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|189|1|189|120342|"[Projection] 'TPC-H_Q20', s_name, s_address"
"a8701366edbadc95"|"0x7fb879ead2907be43eb6556fd710"|"0x7fb81e3f1bf01d8912bee2054668"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|13|5852|13|5852|13129|"[Projection] ps_suppkey"
"a8701366edbadc95"|"0x7fb876a7d0d0165d1204bdde344d"|"0x7fb87af42530b766698c7b69dfb"|"NULL"|"REFERENCE"|"part"|"p_partkey"|4|2152|4|2152|6182|"[Projection] p_partkey"
"a8701366edbadc95"|"0x7fb87ae7429057ce8abbd2617238"|"0x7fb87698b79081f9911350b35bc7"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|5862|1|5862|102509|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"a8701366edbadc95"|"0x7fb87ae7429057ce8abbd2617238"|"0x7fb87698b79081f9911350b35bc7"|"NULL"|"REFERENCE"|"lineitem"|"l_partkey"|1|5862|1|5862|102509|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"a8701366edbadc95"|"0x7fb87ae7429057ce8abbd2617238"|"0x7fb87698b79081f9911350b35bc7"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|1|5862|1|5862|102509|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"b49b8d5f235b611a"|"0x7fb879f83bd086a6ffe7646c6679"|"0x7fb876a57250c63244484874bae0"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|193|1|193|124171|"[Projection] 'TPC-H_Q20', s_name, s_address"
"b49b8d5f235b611a"|"0x7fb879f83bd086a6ffe7646c6679"|"0x7fb876a57250c63244484874bae0"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|193|1|193|124171|"[Projection] 'TPC-H_Q20', s_name, s_address"
"b49b8d5f235b611a"|"0x7fb87478c2504e4997f89473e567"|"0x7fb80bde71d0430c1d73483026de"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|13|5917|13|5917|12389|"[Projection] ps_suppkey"
"b49b8d5f235b611a"|"0x7fb876a7f350f4715de224b5a01b"|"0x7fb80bde72b0522f56995f2c345e"|"NULL"|"REFERENCE"|"part"|"p_partkey"|4|2176|4|2176|7025|"[Projection] p_partkey"
"b49b8d5f235b611a"|"0x7fb87478cb50652e045514473822"|"0x7fb87698d5903c89905959322cd3"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|5931|1|5931|118285|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"b49b8d5f235b611a"|"0x7fb87478cb50652e045514473822"|"0x7fb87698d5903c89905959322cd3"|"NULL"|"REFERENCE"|"lineitem"|"l_partkey"|1|5931|1|5931|118285|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"b49b8d5f235b611a"|"0x7fb87478cb50652e045514473822"|"0x7fb87698d5903c89905959322cd3"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|1|5931|1|5931|118285|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"3815368c94ccbe33"|"0x7fb87a402a903f91c0dce7693b79"|"0x7fb87a3f16903a22e7e6b3088641"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|184|1|184|117468|"[Projection] 'TPC-H_Q20', s_name, s_address"
"3815368c94ccbe33"|"0x7fb87a402a903f91c0dce7693b79"|"0x7fb87a3f16903a22e7e6b3088641"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|184|1|184|117468|"[Projection] 'TPC-H_Q20', s_name, s_address"
"3815368c94ccbe33"|"0x7fb87a402910c363a605abb225d1"|"0x7fb87a9caab087ba2928fa597eda"|"NULL"|"REFERENCE"|"partsupp"|"ps_suppkey"|13|5989|13|5989|12686|"[Projection] ps_suppkey"
"3815368c94ccbe33"|"0x7fb8792c6d102742e7e1254fbf"|"0x7fb878c9f090d1b562bf67ed2625"|"NULL"|"REFERENCE"|"part"|"p_partkey"|4|2216|4|2216|6144|"[Projection] p_partkey"
"3815368c94ccbe33"|"0x7fb87a3f1b1046f1f5388d0ae3f7"|"0x7fb877971cd0cc8855471fd9e3cc"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|1|5998|1|5998|125429|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"3815368c94ccbe33"|"0x7fb87a3f1b1046f1f5388d0ae3f7"|"0x7fb877971cd0cc8855471fd9e3cc"|"NULL"|"REFERENCE"|"lineitem"|"l_partkey"|1|5998|1|5998|125429|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"3815368c94ccbe33"|"0x7fb87a3f1b1046f1f5388d0ae3f7"|"0x7fb877971cd0cc8855471fd9e3cc"|"NULL"|"REFERENCE"|"lineitem"|"l_suppkey"|1|5998|1|5998|125429|"[Projection] 0.5 * SUM(l_quantity), l_partkey, l_suppkey"
"325893073bceb7ae"|"0x7fb87a404d105e1bedab7fc77f60"|"0x7fb87a404350f2ae0f9e2e9522c3"|"NULL"|"REFERENCE"|"supplier"|"s_name"|1|166|1|166|131477|"[Projection] 'TPC-H_Q20', s_name, s_address"
"325893073bceb7ae"|"0x7fb87a404d105e1bedab7fc77f60"|"0x7fb87a404350f2ae0f9e2e9522c3"|"NULL"|"REFERENCE"|"supplier"|"s_address"|1|166|1|166|131477|"[Projection] 'TPC-H_Q20', s_name, s_address"
