QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION
"3deae3e219bb66ba"|"DATA"|"orders"|"o_orderdate"|7400000|7339567|14742172|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-23'"
"3deae3e219bb66ba"|"DATA"|"customer"|"c_mktsegment"|1500000|300441|4373616|"TableScan Impl: ColumnVsValue c_mktsegment = 'MACHINERY'"
"5394065e305b774b"|"DATA"|"region"|"r_name"|5|1|28581|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"5394065e305b774b"|"REFERENCE"|"orders"|"o_orderdate"|119703|118613|2543495|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"5394065e305b774b"|"DATA"|"part"|"p_type"|2000000|13188|1730195|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY POLISHED BRASS'"
"359347d8fc3ad584"|"REFERENCE"|"lineitem"|"l_shipdate"|314943|299618|5662602|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-08'"
"359347d8fc3ad584"|"DATA"|"orders"|"o_orderdate"|7300000|7245824|15268428|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-08'"
"359347d8fc3ad584"|"DATA"|"customer"|"c_mktsegment"|1500000|300441|4382373|"TableScan Impl: ColumnVsValue c_mktsegment = 'MACHINERY'"
"f2521190845c6ebf"|"DATA"|"region"|"r_name"|5|1|29288|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
"f2521190845c6ebf"|"REFERENCE"|"orders"|"o_orderdate"|121889|120759|2543091|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"f2521190845c6ebf"|"DATA"|"part"|"p_type"|2000000|13387|1706569|"TableScan Impl: ColumnVsValue p_type = 'STANDARD POLISHED NICKEL'"
"19340e48932418a0"|"DATA"|"part"|"p_name"|2000000|21696|2210963|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'firebrick' AND 'firebricl'"
"19340e48932418a0"|"REFERENCE"|"lineitem"|"l_shipdate"|99833|98755|2086240|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"19340e48932418a0"|"REFERENCE"|"nation"|"n_name"|25|1|40716|"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
"fdd9b5afa515827c"|"DATA"|"region"|"r_name"|5|1|27963|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
"fdd9b5afa515827c"|"REFERENCE"|"orders"|"o_orderdate"|122936|121762|2576501|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"fdd9b5afa515827c"|"DATA"|"part"|"p_type"|2000000|13589|1729040|"TableScan Impl: ColumnVsValue p_type = 'LARGE ANODIZED COPPER'"
"19d413625a393198"|"DATA"|"region"|"r_name"|5|1|36526|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
"19d413625a393198"|"REFERENCE"|"orders"|"o_orderdate"|122081|121018|2627593|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"19d413625a393198"|"DATA"|"part"|"p_type"|2000000|13417|1744568|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY ANODIZED TIN'"
"65f726ffcb0d6618"|"REFERENCE"|"part"|"p_size"|1855826|298353|46619261|"TableScan Impl: ExpressionEvaluator (p_size) IN (47, 23, 29, 48, 31, 34, 38, 35)"
"65f726ffcb0d6618"|"REFERENCE"|"part"|"p_type"|1920122|1217227|16179771|"TableScan Impl: ColumnVsValue p_type < 'PROMO POLISHED'"
"65f726ffcb0d6618"|"DATA"|"part"|"p_brand"|2000000|1920122|8096192|"TableScan Impl: ColumnVsValue p_brand != 'Brand#54'"
"65f726ffcb0d6618"|"REFERENCE"|"part"|"p_type"|1920122|638599|12041682|"TableScan Impl: ColumnVsValue p_type >= 'PROMO POLISHEE'"
"65f726ffcb0d6618"|"REFERENCE"|"supplier"|"s_comment"|100000|56|5606556|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"de80510e9adc9732"|"REFERENCE"|"lineitem"|"l_shipdate"|2400000|2292704|14307903|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-10-01' AND '1996-01-01'"
"6b8e24d862ec3c1c"|"DATA"|"region"|"r_name"|5|1|28254|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"6b8e24d862ec3c1c"|"REFERENCE"|"orders"|"o_orderdate"|121603|120490|2584883|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"6b8e24d862ec3c1c"|"DATA"|"part"|"p_type"|2000000|13399|1713675|"TableScan Impl: ColumnVsValue p_type = 'SMALL BURNISHED BRASS'"
"294c44c48e1666ba"|"DATA"|"region"|"r_name"|5|1|28329|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"294c44c48e1666ba"|"REFERENCE"|"orders"|"o_orderdate"|120327|119245|2540225|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"294c44c48e1666ba"|"DATA"|"part"|"p_type"|2000000|13236|1704368|"TableScan Impl: ColumnVsValue p_type = 'PROMO ANODIZED STEEL'"
"ea6dded45cbde54b"|"DATA"|"lineitem"|"l_shipdate"|59400000|59366958|256069340|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-15'"
"ddbb1cfb7e89d18"|"REFERENCE"|"partsupp"|"ps_suppkey"|13060300|3265075|1600939321|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"ddbb1cfb7e89d18"|"REFERENCE"|"lineitem"|"l_suppkey"|13060300|3265075|1600939321|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"ddbb1cfb7e89d18"|"DATA"|"part"|"p_name"|2000000|108871|61515000|"TableScan Impl: ColumnLike p_name LIKE '%cornsilk%'"
"f0a55e9ca46fd81d"|"REFERENCE"|"lineitem"|"l_commitdate"|1648181|312593|98300709|"TableScan Impl: ColumnVsColumn l_commitdate > l_shipdate"
"f0a55e9ca46fd81d"|"REFERENCE"|"lineitem"|"l_shipdate"|1648181|312593|98300709|"TableScan Impl: ColumnVsColumn l_commitdate > l_shipdate"
"f0a55e9ca46fd81d"|"REFERENCE"|"lineitem"|"l_commitdate"|2606879|1648181|168360285|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"f0a55e9ca46fd81d"|"REFERENCE"|"lineitem"|"l_receiptdate"|2606879|1648181|168360285|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"f0a55e9ca46fd81d"|"REFERENCE"|"lineitem"|"l_receiptdate"|2857813|2606879|20300058|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"f0a55e9ca46fd81d"|"DATA"|"lineitem"|"l_shipmode"|10000000|1429483|22807778|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"f0a55e9ca46fd81d"|"DATA"|"lineitem"|"l_shipmode"|10000000|1428330|22551365|"TableScan Impl: ColumnVsValue l_shipmode = 'TRUCK'"
"93e23c8ea147fcac"|"DATA"|"lineitem"|"l_shipdate"|59300000|59215208|157071160|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-06'"
"b2d6f6ca88fdfeb2"|"DATA"|"lineitem"|"l_shipdate"|800000|773538|1712311|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-10-01' AND '1995-11-01'"
"218401b582389f86"|"REFERENCE"|"part"|"p_brand"|49964|1987|380357|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"
"218401b582389f86"|"DATA"|"part"|"p_container"|2000000|49964|2314010|"TableScan Impl: ColumnVsValue p_container = 'JUMBO PKG'"
"c17bc505029c24de"|"REFERENCE"|"part"|"p_type"|40419|8139|527844|"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"
"c17bc505029c24de"|"DATA"|"part"|"p_size"|2000000|40419|2077573|"TableScan Impl: ColumnVsValue p_size = 42"
"c17bc505029c24de"|"DATA"|"region"|"r_name"|5|1|50534|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
"e468bc699425ed63"|"REFERENCE"|"part"|"p_type"|39715|7891|530286|"TableScan Impl: ColumnLike p_type LIKE '%COPPER'"
"e468bc699425ed63"|"DATA"|"part"|"p_size"|2000000|39715|2061968|"TableScan Impl: ColumnVsValue p_size = 40"
"e468bc699425ed63"|"DATA"|"region"|"r_name"|5|1|38845|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"3a3038a847c81bbc"|"DATA"|"region"|"r_name"|5|1|34089|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
"3a3038a847c81bbc"|"REFERENCE"|"orders"|"o_orderdate"|119724|118625|2523920|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"3a3038a847c81bbc"|"DATA"|"part"|"p_type"|2000000|13191|1783153|"TableScan Impl: ColumnVsValue p_type = 'LARGE BURNISHED STEEL'"
"759aed62467baef3"|"DATA"|"region"|"r_name"|5|1|27952|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"759aed62467baef3"|"REFERENCE"|"orders"|"o_orderdate"|121140|120010|3040895|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"759aed62467baef3"|"DATA"|"part"|"p_type"|2000000|13330|1710430|"TableScan Impl: ColumnVsValue p_type = 'STANDARD BURNISHED BRASS'"
"c665e3aac7cdc678"|"DATA"|"region"|"r_name"|5|1|28637|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"c665e3aac7cdc678"|"REFERENCE"|"orders"|"o_orderdate"|123513|122374|5903503|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"c665e3aac7cdc678"|"DATA"|"part"|"p_type"|2000000|13596|1716970|"TableScan Impl: ColumnVsValue p_type = 'PROMO POLISHED BRASS'"
"90996e37f0f2071d"|"REFERENCE"|"lineitem"|"l_shipdate"|801679|795056|5989868|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
"90996e37f0f2071d"|"REFERENCE"|"lineitem"|"l_quantity"|1672643|801679|15340237|"TableScan Impl: ColumnVsValue l_quantity < 25"
"90996e37f0f2071d"|"DATA"|"lineitem"|"l_discount"|9200000|1672643|26031264|"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.06 AND 0.08001"
"6d7c1b30d77f6646"|"DATA"|"region"|"r_name"|5|1|28296|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
"6d7c1b30d77f6646"|"REFERENCE"|"orders"|"o_orderdate"|122727|121617|2559285|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"6d7c1b30d77f6646"|"DATA"|"part"|"p_type"|2000000|13470|1721110|"TableScan Impl: ColumnVsValue p_type = 'LARGE PLATED STEEL'"
"bac75829fc96ca4d"|"REFERENCE"|"part"|"p_size"|1855148|296914|46809636|"TableScan Impl: ExpressionEvaluator (p_size) IN (41, 28, 2, 18, 17, 6, 4, 43)"
"bac75829fc96ca4d"|"REFERENCE"|"part"|"p_type"|1919492|704804|13441340|"TableScan Impl: ColumnVsValue p_type < 'MEDIUM BRUSHED'"
"bac75829fc96ca4d"|"DATA"|"part"|"p_brand"|2000000|1919492|7895472|"TableScan Impl: ColumnVsValue p_brand != 'Brand#33'"
"bac75829fc96ca4d"|"REFERENCE"|"part"|"p_type"|1919492|1150344|16798060|"TableScan Impl: ColumnVsValue p_type >= 'MEDIUM BRUSHEE'"
"bac75829fc96ca4d"|"REFERENCE"|"supplier"|"s_comment"|100000|56|5613134|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"f8bc94f5e12194c6"|"DATA"|"region"|"r_name"|5|1|27923|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"f8bc94f5e12194c6"|"REFERENCE"|"orders"|"o_orderdate"|121039|119928|2732386|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"f8bc94f5e12194c6"|"DATA"|"part"|"p_type"|2000000|13299|1707417|"TableScan Impl: ColumnVsValue p_type = 'LARGE BRUSHED NICKEL'"
"aaeedd4b425e6457"|"DATA"|"part"|"p_name"|2000000|21718|2267026|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'olive' AND 'olivf'"
"aaeedd4b425e6457"|"REFERENCE"|"lineitem"|"l_shipdate"|99818|98699|2055536|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"aaeedd4b425e6457"|"REFERENCE"|"nation"|"n_name"|25|1|41572|"TableScan Impl: ColumnVsValue n_name = 'RUSSIA'"
"52bedc4c03978286"|"DATA"|"orders"|"o_orderdate"|15000000|573962|1355418|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1997-07-01' AND '1997-10-01'"
"52bedc4c03978286"|"REFERENCE"|"lineitem"|"l_commitdate"|2293597|1449346|180057303|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"52bedc4c03978286"|"REFERENCE"|"lineitem"|"l_receiptdate"|2293597|1449346|180057303|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"33ec32d45962a690"|"REFERENCE"|"nation"|"n_name"|58106|29120|881082|"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
"33ec32d45962a690"|"REFERENCE"|"nation"|"n_name"|116150|58106|1705037|"TableScan Impl: ColumnVsValue n_name = 'RUSSIA'"
"33ec32d45962a690"|"REFERENCE"|"lineitem"|"l_shipdate"|116601|116150|5331288|"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"33ec32d45962a690"|"REFERENCE"|"nation"|"n_name"|25|1|30132|"TableScan Impl: ColumnVsValue n_name = 'RUSSIA'"
"33ec32d45962a690"|"REFERENCE"|"nation"|"n_name"|25|1|6330|"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
"33ec32d45962a690"|"REFERENCE"|"nation"|"n_name"|58044|29086|852082|"TableScan Impl: ColumnVsValue n_name = 'RUSSIA'"
"33ec32d45962a690"|"REFERENCE"|"nation"|"n_name"|116150|58044|1441079|"TableScan Impl: ColumnVsValue n_name = 'JAPAN'"
"99eca3d51afc3425"|"REFERENCE"|"partsupp"|"ps_suppkey"|13064772|3266193|1597223753|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"99eca3d51afc3425"|"REFERENCE"|"lineitem"|"l_suppkey"|13064772|3266193|1597223753|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"99eca3d51afc3425"|"DATA"|"part"|"p_name"|2000000|108891|65933869|"TableScan Impl: ColumnLike p_name LIKE '%moccasin%'"
"3c4e24cf9575a34a"|"DATA"|"region"|"r_name"|5|1|27996|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"3c4e24cf9575a34a"|"REFERENCE"|"orders"|"o_orderdate"|121232|120120|2682732|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"3c4e24cf9575a34a"|"DATA"|"part"|"p_type"|2000000|13362|1711485|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY PLATED NICKEL'"
"1822fcf2718c4a3"|"DATA"|"region"|"r_name"|5|1|27828|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"1822fcf2718c4a3"|"REFERENCE"|"orders"|"o_orderdate"|120174|119026|2523480|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"1822fcf2718c4a3"|"DATA"|"part"|"p_type"|2000000|13245|1706013|"TableScan Impl: ColumnVsValue p_type = 'LARGE ANODIZED NICKEL'"
"9b8a8d1578360430"|"DATA"|"region"|"r_name"|5|1|29623|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"9b8a8d1578360430"|"REFERENCE"|"orders"|"o_orderdate"|119961|118861|2519650|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"9b8a8d1578360430"|"DATA"|"part"|"p_type"|2000000|13225|1711798|"TableScan Impl: ColumnVsValue p_type = 'PROMO ANODIZED COPPER'"
"56c20cc4a8bf3f1e"|"DATA"|"region"|"r_name"|5|1|33743|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"56c20cc4a8bf3f1e"|"REFERENCE"|"orders"|"o_orderdate"|120627|119515|2620737|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"56c20cc4a8bf3f1e"|"DATA"|"part"|"p_type"|2000000|13278|1716241|"TableScan Impl: ColumnVsValue p_type = 'PROMO ANODIZED NICKEL'"
"ca1fb0bccfd646dd"|"DATA"|"region"|"r_name"|5|1|37222|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"ca1fb0bccfd646dd"|"REFERENCE"|"orders"|"o_orderdate"|120724|119591|2579771|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"ca1fb0bccfd646dd"|"DATA"|"part"|"p_type"|2000000|13246|1725641|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY PLATED COPPER'"
"1088a9558825a6d6"|"DATA"|"region"|"r_name"|5|1|36877|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"1088a9558825a6d6"|"REFERENCE"|"orders"|"o_orderdate"|121029|119872|2570724|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"1088a9558825a6d6"|"DATA"|"part"|"p_type"|2000000|13284|1706158|"TableScan Impl: ColumnVsValue p_type = 'STANDARD PLATED COPPER'"
"98c94a4640550aee"|"REFERENCE"|"part"|"p_brand"|49993|1979|388277|"TableScan Impl: ColumnVsValue p_brand = 'Brand#42'"
"98c94a4640550aee"|"DATA"|"part"|"p_container"|2000000|49993|2289030|"TableScan Impl: ColumnVsValue p_container = 'SM PKG'"
"3ca886c519e5a525"|"DATA"|"region"|"r_name"|5|1|28460|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"3ca886c519e5a525"|"REFERENCE"|"orders"|"o_orderdate"|120909|119806|2558184|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"3ca886c519e5a525"|"DATA"|"part"|"p_type"|2000000|13378|1718966|"TableScan Impl: ColumnVsValue p_type = 'LARGE ANODIZED BRASS'"
"9d976efdd4ee380e"|"REFERENCE"|"partsupp"|"ps_suppkey"|13077812|3269453|1600559861|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"9d976efdd4ee380e"|"REFERENCE"|"lineitem"|"l_suppkey"|13077812|3269453|1600559861|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"9d976efdd4ee380e"|"DATA"|"part"|"p_name"|2000000|108973|83886411|"TableScan Impl: ColumnLike p_name LIKE '%ghost%'"
"2f734d6ba5149b33"|"DATA"|"region"|"r_name"|5|1|27616|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
"2f734d6ba5149b33"|"REFERENCE"|"orders"|"o_orderdate"|118096|117050|2804016|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"2f734d6ba5149b33"|"DATA"|"part"|"p_type"|2000000|13011|1707673|"TableScan Impl: ColumnVsValue p_type = 'LARGE POLISHED BRASS'"
"6342dfa7687ed26"|"DATA"|"lineitem"|"l_shipdate"|900000|748819|1418021|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-11-01' AND '1993-12-01'"
"e0b87a2729d5cc1d"|"DATA"|"region"|"r_name"|5|1|27878|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"e0b87a2729d5cc1d"|"REFERENCE"|"orders"|"o_orderdate"|123682|122602|3086230|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"e0b87a2729d5cc1d"|"DATA"|"part"|"p_type"|2000000|13700|1723131|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY BRUSHED COPPER'"
"86c5f7a064d73908"|"DATA"|"region"|"r_name"|5|1|27889|"TableScan Impl: ColumnVsValue r_name = 'AMERICA'"
"86c5f7a064d73908"|"REFERENCE"|"orders"|"o_orderdate"|121399|120289|2578250|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"86c5f7a064d73908"|"DATA"|"part"|"p_type"|2000000|13402|1709490|"TableScan Impl: ColumnVsValue p_type = 'MEDIUM POLISHED COPPER'"
"96451f4b88758eda"|"DATA"|"orders"|"o_orderstatus"|7900000|7309184|29688837|"TableScan Impl: ColumnVsValue o_orderstatus = 'F'"
"96451f4b88758eda"|"REFERENCE"|"lineitem"|"l_receiptdate"|2426400|1535091|172403064|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"96451f4b88758eda"|"REFERENCE"|"lineitem"|"l_commitdate"|2426400|1535091|172403064|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"96451f4b88758eda"|"DATA"|"nation"|"n_name"|25|1|29878|"TableScan Impl: ColumnVsValue n_name = 'KENYA'"
"96451f4b88758eda"|"REFERENCE"|"lineitem"|"l_receiptdate"|7241099|5088801|775215378|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"96451f4b88758eda"|"REFERENCE"|"lineitem"|"l_commitdate"|7241099|5088801|775215378|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"c81adea7e3c50cc9"|"DATA"|"region"|"r_name"|5|1|33201|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"c81adea7e3c50cc9"|"REFERENCE"|"orders"|"o_orderdate"|122468|121311|2576609|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"c81adea7e3c50cc9"|"DATA"|"part"|"p_type"|2000000|13476|1727551|"TableScan Impl: ColumnVsValue p_type = 'ECONOMY BURNISHED BRASS'"
"410f5f6815c04e06"|"DATA"|"orders"|"o_orderdate"|15000000|566848|1244973|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-09-01' AND '1995-12-01'"
"410f5f6815c04e06"|"REFERENCE"|"lineitem"|"l_commitdate"|2266478|1432343|180219157|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"410f5f6815c04e06"|"REFERENCE"|"lineitem"|"l_receiptdate"|2266478|1432343|180219157|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"597b3b8b864a88e0"|"REFERENCE"|"partsupp"|"ps_suppkey"|13044168|3261042|1590987321|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"597b3b8b864a88e0"|"REFERENCE"|"lineitem"|"l_suppkey"|13044168|3261042|1590987321|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
"597b3b8b864a88e0"|"DATA"|"part"|"p_name"|2000000|108733|76896905|"TableScan Impl: ColumnLike p_name LIKE '%sandy%'"
"7db54aea2b3ca93b"|"DATA"|"region"|"r_name"|5|1|36621|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"
"7db54aea2b3ca93b"|"REFERENCE"|"orders"|"o_orderdate"|120746|119662|2566858|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"7db54aea2b3ca93b"|"DATA"|"part"|"p_type"|2000000|13305|1725674|"TableScan Impl: ColumnVsValue p_type = 'MEDIUM BRUSHED COPPER'"
"f53da68197dd1a4b"|"DATA"|"nation"|"n_name"|25|1|11415|"TableScan Impl: ColumnVsValue n_name = 'ARGENTINA'"
"f53da68197dd1a4b"|"REFERENCE"|"part"|"p_name"|2000000|21851|2823858|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'dim' AND 'din'"
"f53da68197dd1a4b"|"REFERENCE"|"lineitem"|"l_shipdate"|9200000|9106637|56641193|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
"169465ddf4f08312"|"REFERENCE"|"lineitem"|"l_commitdate"|1645881|312517|98416574|"TableScan Impl: ColumnVsColumn l_commitdate > l_shipdate"
"169465ddf4f08312"|"REFERENCE"|"lineitem"|"l_shipdate"|1645881|312517|98416574|"TableScan Impl: ColumnVsColumn l_commitdate > l_shipdate"
"169465ddf4f08312"|"REFERENCE"|"lineitem"|"l_commitdate"|2602635|1645881|167206651|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"169465ddf4f08312"|"REFERENCE"|"lineitem"|"l_receiptdate"|2602635|1645881|167206651|"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
"169465ddf4f08312"|"REFERENCE"|"lineitem"|"l_receiptdate"|2827731|2602635|20367518|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
"169465ddf4f08312"|"DATA"|"lineitem"|"l_shipmode"|9900000|1415169|22487456|"TableScan Impl: ColumnVsValue l_shipmode = 'FOB'"
"169465ddf4f08312"|"DATA"|"lineitem"|"l_shipmode"|9900000|1412562|22573851|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"5bf7debb909e6921"|"REFERENCE"|"customer"|"c_phone"|680467|190991|152561662|"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone,1,2)) IN ('25', '15', '12', '13', '19', '20', '26')"
"5bf7debb909e6921"|"REFERENCE"|"customer"|"c_acctbal"|1500000|680467|282113297|"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x7f67ec094310)"
"2d4ece4926d772cc"|"DATA"|"region"|"r_name"|5|1|28062|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
"2d4ece4926d772cc"|"REFERENCE"|"orders"|"o_orderdate"|121268|120148|2519605|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"2d4ece4926d772cc"|"DATA"|"part"|"p_type"|2000000|13406|1727094|"TableScan Impl: ColumnVsValue p_type = 'MEDIUM POLISHED BRASS'"
"71de18a44c8484bb"|"DATA"|"region"|"r_name"|5|1|32580|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"
"71de18a44c8484bb"|"REFERENCE"|"orders"|"o_orderdate"|120740|119623|2535109|"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
"71de18a44c8484bb"|"DATA"|"part"|"p_type"|2000000|13254|1732856|"TableScan Impl: ColumnVsValue p_type = 'MEDIUM PLATED NICKEL'"
"4327236b03974a6c"|"REFERENCE"|"partsupp"|"ps_suppkey"|12978000|3244500|1613864227|"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
