TABLE_NAME|CHUNK_ID|COLUMN_ID|COLUMN_NAME|COLUMN_DATA_TYPE|DISTINCT_VALUE_COUNT|ENCODING_TYPE|VECTOR_COMPRESSION_TYPE|SIZE_IN_BYTES|POINT_ACCESSES|SEQUENTIAL_ACCESSES|MONOTONIC_ACCESSES|RANDOM_ACCESSES
"lineitem"|66|15|"l_comment"|"string"|50462|"Dictionary"|"FixedSize2ByteAligned"|3654785|0|65535|0|0
"lineitem"|67|0|"l_orderkey"|"int"|64167|"Dictionary"|"FixedSize2ByteAligned"|387834|0|45940035|1646338|2066472
"lineitem"|67|1|"l_partkey"|"int"|55814|"Dictionary"|"FixedSize2ByteAligned"|354422|3|32243238|952496|360541
"lineitem"|67|2|"l_suppkey"|"int"|9994|"Dictionary"|"FixedSize2ByteAligned"|171142|0|13172535|241845|3285106
"lineitem"|67|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|67|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17432|362419
"lineitem"|67|5|"l_extendedprice"|"float"|63151|"Dictionary"|"FixedSize2ByteAligned"|383770|1|2274426|4624857|580009
"lineitem"|67|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|2274412|4624295|580009
"lineitem"|67|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|2274412|4247032|0
"lineitem"|67|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|67|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|67|10|"l_shipdate"|"string"|2521|"Dictionary"|"FixedSize2ByteAligned"|232038|0|65535|179118|6362
"lineitem"|67|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229678|0|65535|973911|784259
"lineitem"|67|12|"l_receiptdate"|"string"|2532|"Dictionary"|"FixedSize2ByteAligned"|232478|0|65535|794793|784259
"lineitem"|67|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|67|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|67|15|"l_comment"|"string"|49930|"Dictionary"|"FixedSize2ByteAligned"|3608967|0|65535|0|0
"lineitem"|68|0|"l_orderkey"|"int"|64143|"Dictionary"|"FixedSize2ByteAligned"|387738|0|45940035|1644989|2054215
"lineitem"|68|1|"l_partkey"|"int"|55786|"Dictionary"|"FixedSize2ByteAligned"|354310|1|32243222|953351|360941
"lineitem"|68|2|"l_suppkey"|"int"|9980|"Dictionary"|"FixedSize2ByteAligned"|171086|0|13172535|241292|3280494
"lineitem"|68|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|68|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17435|362880
"lineitem"|68|5|"l_extendedprice"|"float"|63071|"Dictionary"|"FixedSize2ByteAligned"|383450|0|2986664|3912881|581428
"lineitem"|68|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|2986652|3912323|581428
"lineitem"|68|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|2986652|3536281|0
"lineitem"|68|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|68|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|68|10|"l_shipdate"|"string"|2517|"Dictionary"|"FixedSize2ByteAligned"|231878|0|65535|177961|6407
"lineitem"|68|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229758|0|65535|973008|784145
"lineitem"|68|12|"l_receiptdate"|"string"|2527|"Dictionary"|"FixedSize2ByteAligned"|232278|0|65535|795047|784145
"lineitem"|68|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|68|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|68|15|"l_comment"|"string"|45034|"Dictionary"|"FixedSize2ByteAligned"|3364908|0|65535|0|0
"lineitem"|69|0|"l_orderkey"|"int"|64092|"Dictionary"|"FixedSize2ByteAligned"|387534|0|45940035|1652252|2045420
"lineitem"|69|1|"l_partkey"|"int"|55945|"Dictionary"|"FixedSize2ByteAligned"|354946|0|32243228|952717|360407
"lineitem"|69|2|"l_suppkey"|"int"|9982|"Dictionary"|"FixedSize2ByteAligned"|171094|0|13172535|242306|3279995
"lineitem"|69|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|69|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17449|362458
"lineitem"|69|5|"l_extendedprice"|"float"|62999|"Dictionary"|"FixedSize2ByteAligned"|383162|5|65545|6836463|582212
"lineitem"|69|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6835880|582212
"lineitem"|69|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6458392|0
"lineitem"|69|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|69|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|69|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231918|0|65535|180374|6318
"lineitem"|69|11|"l_commitdate"|"string"|2463|"Dictionary"|"FixedSize2ByteAligned"|229718|0|65535|976716|785463
"lineitem"|69|12|"l_receiptdate"|"string"|2532|"Dictionary"|"FixedSize2ByteAligned"|232478|0|65535|796342|785463
"lineitem"|69|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|69|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|69|15|"l_comment"|"string"|48449|"Dictionary"|"FixedSize2ByteAligned"|3541303|0|65535|0|0
"lineitem"|70|0|"l_orderkey"|"int"|64136|"Dictionary"|"FixedSize2ByteAligned"|387710|0|45940035|1649117|2022696
"lineitem"|70|1|"l_partkey"|"int"|55875|"Dictionary"|"FixedSize2ByteAligned"|354666|4|32243222|950513|359924
"lineitem"|70|2|"l_suppkey"|"int"|9980|"Dictionary"|"FixedSize2ByteAligned"|171086|0|13172535|240554|3276045
"lineitem"|70|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|70|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17326|361841
"lineitem"|70|5|"l_extendedprice"|"float"|63017|"Dictionary"|"FixedSize2ByteAligned"|383234|1|65543|6838164|579713
"lineitem"|70|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6837598|579713
"lineitem"|70|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6457330|0
"lineitem"|70|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|70|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|70|10|"l_shipdate"|"string"|2514|"Dictionary"|"FixedSize2ByteAligned"|231758|0|65535|179810|6449
"lineitem"|70|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229758|0|65535|977111|779877
"lineitem"|70|12|"l_receiptdate"|"string"|2525|"Dictionary"|"FixedSize2ByteAligned"|232198|0|65535|797301|779877
"lineitem"|70|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|70|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|70|15|"l_comment"|"string"|50339|"Dictionary"|"FixedSize2ByteAligned"|3652117|0|65535|0|0
"lineitem"|71|0|"l_orderkey"|"int"|64066|"Dictionary"|"FixedSize2ByteAligned"|387430|0|45940035|1650779|2026265
"lineitem"|71|1|"l_partkey"|"int"|55859|"Dictionary"|"FixedSize2ByteAligned"|354602|1|32243232|953214|360571
"lineitem"|71|2|"l_suppkey"|"int"|9986|"Dictionary"|"FixedSize2ByteAligned"|171110|0|13172535|242542|3278785
"lineitem"|71|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|71|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17508|362746
"lineitem"|71|5|"l_extendedprice"|"float"|63040|"Dictionary"|"FixedSize2ByteAligned"|383326|0|4342591|2561051|580440
"lineitem"|71|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|4342581|2560471|580440
"lineitem"|71|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|4342581|2182415|0
"lineitem"|71|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|71|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|71|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231998|0|65535|179275|6536
"lineitem"|71|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229678|0|65535|976180|782610
"lineitem"|71|12|"l_receiptdate"|"string"|2528|"Dictionary"|"FixedSize2ByteAligned"|232318|0|65535|796905|782610
"lineitem"|71|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|71|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|71|15|"l_comment"|"string"|50386|"Dictionary"|"FixedSize2ByteAligned"|3645983|0|65535|0|0
"lineitem"|72|0|"l_orderkey"|"int"|64066|"Dictionary"|"FixedSize2ByteAligned"|387430|0|45940035|1649605|2000322
"lineitem"|72|1|"l_partkey"|"int"|55856|"Dictionary"|"FixedSize2ByteAligned"|354590|1|32243232|951694|359659
"lineitem"|72|2|"l_suppkey"|"int"|9992|"Dictionary"|"FixedSize2ByteAligned"|171134|0|13172535|242045|3269631
"lineitem"|72|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|72|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17529|361797
"lineitem"|72|5|"l_extendedprice"|"float"|62995|"Dictionary"|"FixedSize2ByteAligned"|383146|2|65541|6837463|580412
"lineitem"|72|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6836843|580412
"lineitem"|72|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6458171|0
"lineitem"|72|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|72|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|72|10|"l_shipdate"|"string"|2522|"Dictionary"|"FixedSize2ByteAligned"|232078|0|65535|179871|6491
"lineitem"|72|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229758|0|65535|977095|783698
"lineitem"|72|12|"l_receiptdate"|"string"|2532|"Dictionary"|"FixedSize2ByteAligned"|232478|0|65535|797224|783698
"lineitem"|72|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|72|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|72|15|"l_comment"|"string"|53638|"Dictionary"|"FixedSize2ByteAligned"|3829100|0|65535|0|0
"lineitem"|73|0|"l_orderkey"|"int"|64118|"Dictionary"|"FixedSize2ByteAligned"|387638|0|45940035|1649697|1999423
"lineitem"|73|1|"l_partkey"|"int"|55843|"Dictionary"|"FixedSize2ByteAligned"|354538|1|32243232|953794|361262
"lineitem"|73|2|"l_suppkey"|"int"|9991|"Dictionary"|"FixedSize2ByteAligned"|171130|0|13172535|241475|3277606
"lineitem"|73|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|73|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17162|363389
"lineitem"|73|5|"l_extendedprice"|"float"|63079|"Dictionary"|"FixedSize2ByteAligned"|383482|1|2467550|4431160|582788
"lineitem"|73|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|2467536|4430588|582788
"lineitem"|73|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|2467536|4051131|0
"lineitem"|73|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|73|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|73|10|"l_shipdate"|"string"|2516|"Dictionary"|"FixedSize2ByteAligned"|231838|0|65535|179462|6301
"lineitem"|73|11|"l_commitdate"|"string"|2461|"Dictionary"|"FixedSize2ByteAligned"|229638|0|65535|978121|784419
"lineitem"|73|12|"l_receiptdate"|"string"|2531|"Dictionary"|"FixedSize2ByteAligned"|232438|0|65535|798659|784419
"lineitem"|73|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|73|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|73|15|"l_comment"|"string"|46322|"Dictionary"|"FixedSize2ByteAligned"|3416201|0|65535|0|0
"lineitem"|74|0|"l_orderkey"|"int"|64129|"Dictionary"|"FixedSize2ByteAligned"|387682|0|45940035|1653106|2000004
"lineitem"|74|1|"l_partkey"|"int"|55913|"Dictionary"|"FixedSize2ByteAligned"|354818|0|32243224|951607|359697
"lineitem"|74|2|"l_suppkey"|"int"|9988|"Dictionary"|"FixedSize2ByteAligned"|171118|0|13172535|243436|3266587
"lineitem"|74|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|74|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|75|6619035|17451|362005
"lineitem"|74|5|"l_extendedprice"|"float"|63062|"Dictionary"|"FixedSize2ByteAligned"|383414|4|2144500|4755724|581683
"lineitem"|74|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|2144488|4755132|581683
"lineitem"|74|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|2144488|4377564|0
"lineitem"|74|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|74|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|74|10|"l_shipdate"|"string"|2519|"Dictionary"|"FixedSize2ByteAligned"|231958|0|65535|180009|6458
"lineitem"|74|11|"l_commitdate"|"string"|2464|"Dictionary"|"FixedSize2ByteAligned"|229758|0|65535|976895|787464
"lineitem"|74|12|"l_receiptdate"|"string"|2527|"Dictionary"|"FixedSize2ByteAligned"|232278|0|65535|796886|787464
"lineitem"|74|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|74|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|74|15|"l_comment"|"string"|54775|"Dictionary"|"FixedSize2ByteAligned"|3879005|0|65535|0|0
"lineitem"|75|0|"l_orderkey"|"int"|64107|"Dictionary"|"FixedSize2ByteAligned"|387594|0|45940035|1651057|1981892
"lineitem"|75|1|"l_partkey"|"int"|55982|"Dictionary"|"FixedSize2ByteAligned"|355094|2|32243228|951910|360144
"lineitem"|75|2|"l_suppkey"|"int"|9987|"Dictionary"|"FixedSize2ByteAligned"|171114|0|13172535|241616|3265044
"lineitem"|75|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|75|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17404|362620
"lineitem"|75|5|"l_extendedprice"|"float"|63152|"Dictionary"|"FixedSize2ByteAligned"|383774|4|390981|6513385|582008
"lineitem"|75|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|390979|6512757|582008
"lineitem"|75|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|390979|6133368|0
"lineitem"|75|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|75|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|75|10|"l_shipdate"|"string"|2521|"Dictionary"|"FixedSize2ByteAligned"|232038|0|65535|180745|6371
"lineitem"|75|11|"l_commitdate"|"string"|2463|"Dictionary"|"FixedSize2ByteAligned"|229718|0|65535|977316|785959
"lineitem"|75|12|"l_receiptdate"|"string"|2531|"Dictionary"|"FixedSize2ByteAligned"|232438|0|65535|796571|785959
"lineitem"|75|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|75|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|75|15|"l_comment"|"string"|49190|"Dictionary"|"FixedSize2ByteAligned"|3591906|0|65535|0|0
"lineitem"|76|0|"l_orderkey"|"int"|64084|"Dictionary"|"FixedSize2ByteAligned"|387502|0|45940035|1652707|1975242
"lineitem"|76|1|"l_partkey"|"int"|55886|"Dictionary"|"FixedSize2ByteAligned"|354710|0|32243236|953332|361122
"lineitem"|76|2|"l_suppkey"|"int"|9990|"Dictionary"|"FixedSize2ByteAligned"|171126|0|13172535|242722|3261442
"lineitem"|76|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|76|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619235|17547|363298
"lineitem"|76|5|"l_extendedprice"|"float"|62980|"Dictionary"|"FixedSize2ByteAligned"|383086|0|65557|6830368|583317
"lineitem"|76|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|65535|6829805|583317
"lineitem"|76|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|65535|6451852|0
"lineitem"|76|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|76|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|76|10|"l_shipdate"|"string"|2517|"Dictionary"|"FixedSize2ByteAligned"|231878|0|65535|180081|6261
"lineitem"|76|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229678|0|65535|976551|785764
"lineitem"|76|12|"l_receiptdate"|"string"|2527|"Dictionary"|"FixedSize2ByteAligned"|232278|0|65535|796470|785764
"lineitem"|76|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|76|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|76|15|"l_comment"|"string"|51824|"Dictionary"|"FixedSize2ByteAligned"|3731861|0|65535|0|0
"lineitem"|77|0|"l_orderkey"|"int"|64169|"Dictionary"|"FixedSize2ByteAligned"|387842|0|45940035|1651230|1962539
"lineitem"|77|1|"l_partkey"|"int"|55897|"Dictionary"|"FixedSize2ByteAligned"|354754|3|32243222|952127|359562
"lineitem"|77|2|"l_suppkey"|"int"|9986|"Dictionary"|"FixedSize2ByteAligned"|171110|0|13172535|242240|3263147
"lineitem"|77|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|77|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17642|361965
"lineitem"|77|5|"l_extendedprice"|"float"|63061|"Dictionary"|"FixedSize2ByteAligned"|383410|3|6524708|379694|580460
"lineitem"|77|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|6524700|379122|580460
"lineitem"|77|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|6524700|0|0
"lineitem"|77|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|77|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|77|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231998|0|65535|179732|6430
"lineitem"|77|11|"l_commitdate"|"string"|2465|"Dictionary"|"FixedSize2ByteAligned"|229798|0|65535|975976|782406
"lineitem"|77|12|"l_receiptdate"|"string"|2525|"Dictionary"|"FixedSize2ByteAligned"|232198|0|65535|796244|782406
"lineitem"|77|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|77|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|77|15|"l_comment"|"string"|54091|"Dictionary"|"FixedSize2ByteAligned"|3851090|0|65535|0|0
"lineitem"|78|0|"l_orderkey"|"int"|64157|"Dictionary"|"FixedSize2ByteAligned"|387794|0|45940035|1651117|1959494
"lineitem"|78|1|"l_partkey"|"int"|55904|"Dictionary"|"FixedSize2ByteAligned"|354782|2|32243228|952797|360574
"lineitem"|78|2|"l_suppkey"|"int"|9985|"Dictionary"|"FixedSize2ByteAligned"|171106|0|13172535|243774|3255156
"lineitem"|78|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|78|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|0|6619035|17362|362978
"lineitem"|78|5|"l_extendedprice"|"float"|63091|"Dictionary"|"FixedSize2ByteAligned"|383530|1|6514374|378150|581500
"lineitem"|78|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|6514360|377615|581500
"lineitem"|78|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|6514360|0|0
"lineitem"|78|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|78|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|78|10|"l_shipdate"|"string"|2518|"Dictionary"|"FixedSize2ByteAligned"|231918|0|65535|180152|6464
"lineitem"|78|11|"l_commitdate"|"string"|2462|"Dictionary"|"FixedSize2ByteAligned"|229678|0|65535|975308|785945
"lineitem"|78|12|"l_receiptdate"|"string"|2525|"Dictionary"|"FixedSize2ByteAligned"|232198|0|65535|795156|785945
"lineitem"|78|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|78|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|78|15|"l_comment"|"string"|53503|"Dictionary"|"FixedSize2ByteAligned"|3810129|0|65535|0|0
"lineitem"|79|0|"l_orderkey"|"int"|64134|"Dictionary"|"FixedSize2ByteAligned"|387702|0|45940035|1652758|1944135
"lineitem"|79|1|"l_partkey"|"int"|55874|"Dictionary"|"FixedSize2ByteAligned"|354662|3|32243236|953032|360071
"lineitem"|79|2|"l_suppkey"|"int"|9992|"Dictionary"|"FixedSize2ByteAligned"|171134|0|13172535|242926|3252285
"lineitem"|79|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|79|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17641|362750
"lineitem"|79|5|"l_extendedprice"|"float"|63077|"Dictionary"|"FixedSize2ByteAligned"|383474|1|6520557|380114|580959
"lineitem"|79|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|6520545|379494|580959
"lineitem"|79|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|6520545|0|0
"lineitem"|79|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
"lineitem"|79|9|"l_linestatus"|"string"|2|"Dictionary"|"FixedSize1ByteAligned"|65743|0|65535|0|0
"lineitem"|79|10|"l_shipdate"|"string"|2520|"Dictionary"|"FixedSize2ByteAligned"|231998|0|65535|180583|6454
"lineitem"|79|11|"l_commitdate"|"string"|2465|"Dictionary"|"FixedSize2ByteAligned"|229798|0|65535|977602|780732
"lineitem"|79|12|"l_receiptdate"|"string"|2526|"Dictionary"|"FixedSize2ByteAligned"|232238|0|65535|797019|780732
"lineitem"|79|13|"l_shipinstruct"|"string"|4|"Dictionary"|"FixedSize1ByteAligned"|65858|0|65535|0|0
"lineitem"|79|14|"l_shipmode"|"string"|7|"Dictionary"|"FixedSize1ByteAligned"|65943|0|65535|0|0
"lineitem"|79|15|"l_comment"|"string"|46239|"Dictionary"|"FixedSize2ByteAligned"|3412822|0|65535|0|0
"lineitem"|80|0|"l_orderkey"|"int"|64158|"Dictionary"|"FixedSize2ByteAligned"|387798|0|45940035|1646997|1947359
"lineitem"|80|1|"l_partkey"|"int"|55853|"Dictionary"|"FixedSize2ByteAligned"|354578|1|32243236|951886|359958
"lineitem"|80|2|"l_suppkey"|"int"|9987|"Dictionary"|"FixedSize2ByteAligned"|171114|0|13172535|241567|3245096
"lineitem"|80|3|"l_linenumber"|"int"|7|"Dictionary"|"FixedSize1ByteAligned"|65659|0|65535|0|0
"lineitem"|80|4|"l_quantity"|"float"|50|"Dictionary"|"FixedSize1ByteAligned"|65831|100|6619035|17372|362547
"lineitem"|80|5|"l_extendedprice"|"float"|63055|"Dictionary"|"FixedSize2ByteAligned"|383386|1|2985311|3912662|579170
"lineitem"|80|6|"l_discount"|"float"|11|"Dictionary"|"FixedSize1ByteAligned"|65675|0|2985291|3912072|579170
"lineitem"|80|7|"l_tax"|"float"|9|"Dictionary"|"FixedSize1ByteAligned"|65667|0|2985291|3534257|0
"lineitem"|80|8|"l_returnflag"|"string"|3|"Dictionary"|"FixedSize1ByteAligned"|65783|0|65535|0|0
