QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|JOIN_MODE|LEFT_TABLE_NAME|LEFT_COLUMN_NAME|LEFT_TABLE_CHUNK_COUNT|LEFT_TABLE_ROW_COUNT|RIGHT_TABLE_NAME|RIGHT_COLUMN_NAME|RIGHT_TABLE_CHUNK_COUNT|RIGHT_TABLE_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|PREDICATE_COUNT|PRIMARY_PREDICATE|IS_FLIPPED|RADIX_BITS|BUILD_SIDE_MATERIALIZING_NS|PROBE_SIDE_MATERIALIZING_NS|CLUSTERING_NS|BUILDING_NS|PROBING_NS|OUTPUT_WRITING_NS|RUNTIME_NS|DESCRIPTION
9cec307cb954caad|0x7fb8710fc9d02893b36cee8b5863|0x7fb8710fc8f0a24853058028fe4|0x7fb8710fc650f54f066e23a5cfcd|Semi|lineitem|l_orderkey|92|6001215|orders|o_orderkey|23|148389|2|593511|1|=|TRUE|1|6731058|101548687|13448814|7047790|53176833|48747|183654589|JoinHash (Semi Join where l_orderkey = o_orderkey) Radix bits: 1
9cec307cb954caad|0x7fb8710fbbd06c79193abfccd96f|0x7fb877f896b0a67ee86042f7315e|0x7fb8710fc650f54f066e23a5cfcd|Inner|lineitem|l_orderkey|2|30390|orders|o_orderkey|23|148389|23|30390|1|=|FALSE|0|5161914|3657271|0|3720253|962219|1040098|14842648|JoinHash (Inner Join where l_orderkey = o_orderkey) Radix bits: 0
6ab7db673294cbc6|0x7fb8623aec90fdb5a2d802dd2046|0x7fb8623acb502eecfb54cd4aafba|0x7fb874ec7a10d353826444822fd3|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|1|1|420|1|=|TRUE|0|38033|35891|0|2694|6294|7126|99827|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
6ab7db673294cbc6|0x7fb8623aed70ded6a7e62ce11f66|0x7fb879d016902fc8a40238c57560|0x7fb874ec7a10d353826444822fd3|Inner|supplier|s_nationkey|1|420|nation|n_nationkey|1|1|1|420|1|=|TRUE|0|33553|13623|0|2088|6372|16124|80064|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
6ab7db673294cbc6|0x7fb862656ef0631d133031d04e1d|0x7fb8623aca706713a60d4fbd2dc9|0x7fb8623aed70ded6a7e62ce11f66|Semi|lineitem|l_suppkey|92|6001215|supplier|s_suppkey|1|420|92|253146|1|=|TRUE|0|47741|18228889|0|49752|3221911|5568869|27334328|JoinHash (Semi Join where l_suppkey = s_suppkey) Radix bits: 0
6ab7db673294cbc6|0x7fb8625a47f0f670402aa60cf134|0x7fb862656fd0940613ace64d4b4e|0x7fb8623aed70ded6a7e62ce11f66|Inner|lineitem|l_suppkey|92|159800|supplier|s_suppkey|1|420|92|159800|1|=|TRUE|0|103726|4391014|0|52844|2604194|4686501|11942300|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
6ab7db673294cbc6|0x7fb8625a48d027a8fe4141cf0446|0x7fb8623aca706713a60d4fbd2dc9|0x7fb8625a47f0f670402aa60cf134|Semi|lineitem|l_orderkey|92|6001215|lineitem|l_orderkey|92|159800|2|752091|1|=|TRUE|1|11579870|106296662|15293672|7427579|58131223|193725|200586889|JoinHash (Semi Join where l_orderkey = l_orderkey) Radix bits: 1
6ab7db673294cbc6|0x7fb8623aef30af97d1369e7785f0|0x7fb8625a47f0f670402aa60cf134|0x7fb8623aee50d3b8e4b067029843|AntiNullAsFalse|lineitem|l_orderkey|92|159800|lineitem|l_orderkey|2|528462|8|14089|2|=|TRUE|3|50992968|6308131|3756478|56251379|63173570|1960005|186638642|JoinHash (AntiNullAsFalse Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
6ab7db673294cbc6|0x7fb8623abff0dc7940ac9e72f1b4|0x7fb8623aef30af97d1369e7785f0|0x7fb879d008d04ac33403e27c271f|Semi|lineitem|l_orderkey|8|14089|lineitem|l_orderkey|2|752091|8|8430|2|=|TRUE|3|71079311|1976783|2990395|13002049|8477345|346321|98410763|JoinHash (Semi Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
6ab7db673294cbc6|0x7fb8623ac99082512cc5a252dfa0|0x7fb87a711cb056206023a7a8813a|0x7fb8623abff0dc7940ac9e72f1b4|Inner|orders|o_orderkey|23|729413|lineitem|l_orderkey|8|8430|23|4090|1|=|TRUE|0|1388050|7881624|0|1055950|443660|516040|11428681|JoinHash (Inner Join where o_orderkey = l_orderkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698f9c10873f312186746fd9|0x7fb8698fd4f01ffe5ea0ab36463d|0x7fb87ab9ad9088a30029e1fef470|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|4|776|13|3104|1|=|TRUE|0|90947|2941005|0|76328|57882|24484|3224466|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698fda30d8927f7b4c2f3ea0|0x7fb8698fd5d015f336fbe2aacac2|0x7fb87ab9a9d04003739033bf19d7|Semi|nation|n_regionkey|1|25|region|r_regionkey|1|1|1|5|1|=|TRUE|0|37584|10274|0|3171|1689|1794|62126|JoinHash (Semi Join where n_regionkey = r_regionkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698fe750b50a875cb3496601|0x7fb8698fe6702eecfb54cd4aafba|0x7fb7bd21e4f097c3961ec895972b|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|5|1|2019|1|=|TRUE|0|33967|54209|0|2375|33486|21305|154064|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698f9510ef14146aa4c7b736|0x7fb87a7122f08dd01b99271773b9|0x7fb7bd21e4f097c3961ec895972b|Inner|supplier|s_nationkey|1|2019|nation|n_nationkey|1|5|1|2019|1|=|TRUE|0|34052|21545|0|2264|39857|31785|138585|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698f96d0dffde357731d62bf|0x7fb8698f9c10873f312186746fd9|0x7fb8698f9510ef14146aa4c7b736|Semi|partsupp|ps_suppkey|13|3104|supplier|s_suppkey|1|2019|13|616|1|=|TRUE|0|45629|65743|0|106793|17005|25482|277277|JoinHash (Semi Join where ps_suppkey = s_suppkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698fe2f0ff0d56ae035aa5c5|0x7fb87a79a7309fcb6c1127265c1|0x7fb8698f9510ef14146aa4c7b736|Inner|partsupp|ps_suppkey|13|616|supplier|s_suppkey|1|2019|1|616|1|=|FALSE|0|77619|23407|0|71688|11833|24409|222100|JoinHash (Inner Join where ps_suppkey = s_suppkey) Radix bits: 0
397e06d03d55b56a|0x7fb8623abb9082a2527eb658a61b|0x7fb8698fe2f0ff0d56ae035aa5c5|0x7fb87ab9ad9088a30029e1fef470|Inner|partsupp|ps_partkey|1|616|part|p_partkey|4|776|4|616|1|=|FALSE|0|90114|34061|0|64671|14272|39480|256457|JoinHash (Inner Join where ps_partkey = p_partkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698fe3d07bcd63a6a51ee462|0x7fb8698f9c10873f312186746fd9|0x7fb87a7122f08dd01b99271773b9|Semi|partsupp|ps_suppkey|13|3104|supplier|s_suppkey|1|2019|13|616|1|=|TRUE|0|45290|62632|0|92328|15833|24177|253803|JoinHash (Semi Join where ps_suppkey = s_suppkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698fdb105af604128962be2f|0x7fb87a712750f72a072bf7403ab5|0x7fb87a7122f08dd01b99271773b9|Inner|partsupp|ps_suppkey|13|616|supplier|s_suppkey|1|2019|1|616|1|=|FALSE|0|76342|23556|0|65596|10524|19082|207005|JoinHash (Inner Join where ps_suppkey = s_suppkey) Radix bits: 0
397e06d03d55b56a|0x7fb8698f9890a08c0328b414a0ae|0x7fb8623abb9082a2527eb658a61b|0x7fb87a71bb10e06cf2d907333c72|Semi|partsupp|ps_supplycost|4|616|||1|460|4|460|2|=|TRUE|0|41993|86543|0|58065|52968|40251|291546|JoinHash (Semi Join where ps_supplycost = MIN(ps_supplycost) AND p_partkey = ps_partkey) Radix bits: 0
60edb13d14adc5f4|0x7fb8623ad4f06159450b97f7f900|0x7fb8698cd0502eecfb54cd4aafba|0x7fb874eca0d02ca04e7d5deb0317|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|1|1|402|1|=|TRUE|0|46023|35359|0|2713|6735|6505|111196|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
60edb13d14adc5f4|0x7fb8623ad5d04de944a8424c6e83|0x7fb87a712d90e7d049ad74a51f93|0x7fb874eca0d02ca04e7d5deb0317|Inner|supplier|s_nationkey|1|402|nation|n_nationkey|1|1|1|402|1|=|TRUE|0|33194|12980|0|1955|6205|14565|138832|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
60edb13d14adc5f4|0x7fb8625a56d047650f90e635637e|0x7fb8698cc4106713a60d4fbd2dc9|0x7fb8623ad5d04de944a8424c6e83|Semi|lineitem|l_suppkey|92|6001215|supplier|s_suppkey|1|402|92|240319|1|=|TRUE|0|49071|17999128|0|44483|3257262|5275201|26836914|JoinHash (Semi Join where l_suppkey = s_suppkey) Radix bits: 0
60edb13d14adc5f4|0x7fb8625a4fd0c9106c0aa33905fc|0x7fb8625a57b0b1f233e437b1d69d|0x7fb8623ad5d04de944a8424c6e83|Inner|lineitem|l_suppkey|92|151892|supplier|s_suppkey|1|402|92|151892|1|=|TRUE|0|127847|4428620|0|53250|2601881|3732023|11048366|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
60edb13d14adc5f4|0x7fb8625a50b074a6b964b540560a|0x7fb8698cc4106713a60d4fbd2dc9|0x7fb8625a4fd0c9106c0aa33905fc|Semi|lineitem|l_orderkey|92|6001215|lineitem|l_orderkey|92|151892|2|718094|1|=|TRUE|1|11177529|103409261|15492793|6962686|55947383|183402|194811409|JoinHash (Semi Join where l_orderkey = l_orderkey) Radix bits: 1
60edb13d14adc5f4|0x7fb8623adf709285a3cdcfc66354|0x7fb8625a4fd0c9106c0aa33905fc|0x7fb8623ae130af3b9800f24dae00|AntiNullAsFalse|lineitem|l_orderkey|92|151892|lineitem|l_orderkey|2|504682|8|13400|2|=|TRUE|3|50032574|6106113|3449032|53408651|60298165|1922911|179059473|JoinHash (AntiNullAsFalse Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
60edb13d14adc5f4|0x7fb8623abf107069ca9f9273a88d|0x7fb8623adf709285a3cdcfc66354|0x7fb87a79a550d405b40672554587|Semi|lineitem|l_orderkey|8|13400|lineitem|l_orderkey|2|718094|8|7983|2|=|TRUE|3|68444963|2090811|2745070|12133839|7959310|327491|94208622|JoinHash (Semi Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
60edb13d14adc5f4|0x7fb8623acc3065c2deaca98032ba|0x7fb87a712e3056206023a7a8813a|0x7fb8623abf107069ca9f9273a88d|Inner|orders|o_orderkey|23|729413|lineitem|l_orderkey|8|7983|23|3981|1|=|TRUE|0|1352369|7789279|0|1003995|435483|501258|11222299|JoinHash (Inner Join where o_orderkey = l_orderkey) Radix bits: 0
e79a665cab26b544|0x7fb87b235430cc4f81dfb2b1d404|0x7fb87b2fe6d0912499df947a6631|0x7fb87b2fe8107724a5f3931b01be|Inner|lineitem|l_partkey|92|74812|part|p_partkey|4|200000|4|74812|1|=|FALSE|0|5840424|2189812|0|9296005|2068673|1266117|21590245|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
9bb539be8366eba5|0x7fb8583a5430db18ae992f538bef|0x7fb8625a6bd02eecfb54cd4aafba|0x7fb874ebd9703ef2e5ebecc310b1|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|1|1|413|1|=|TRUE|0|47792|35591|0|3007|6848|6352|109225|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
9bb539be8366eba5|0x7fb8583a56d02f1202bd31d7e62|0x7fb879d00150c09006782b9550a9|0x7fb874ebd9703ef2e5ebecc310b1|Inner|supplier|s_nationkey|1|413|nation|n_nationkey|1|1|1|413|1|=|TRUE|0|32085|13026|0|1923|7305|13339|74970|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
9bb539be8366eba5|0x7fb86265a530797b9e121e36f805|0x7fb8625a69306713a60d4fbd2dc9|0x7fb8583a56d02f1202bd31d7e62|Semi|lineitem|l_suppkey|92|6001215|supplier|s_suppkey|1|413|92|248560|1|=|TRUE|0|45287|18147818|0|44010|3267609|5479394|27198337|JoinHash (Semi Join where l_suppkey = s_suppkey) Radix bits: 0
9bb539be8366eba5|0x7fb8583a5f90652d2034ed4e3095|0x7fb86265a61063ae50bd6ddae695|0x7fb8583a56d02f1202bd31d7e62|Inner|lineitem|l_suppkey|92|156898|supplier|s_suppkey|1|413|92|156898|1|=|TRUE|0|101589|4374245|0|58938|2644876|3835195|11121155|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
9bb539be8366eba5|0x7fb8583a60703bf32d4d4f018b0b|0x7fb8625a69306713a60d4fbd2dc9|0x7fb8583a5f90652d2034ed4e3095|Semi|lineitem|l_orderkey|92|6001215|lineitem|l_orderkey|92|156898|2|738419|1|=|TRUE|1|11403925|105133653|14899412|7350861|57862788|187629|198493631|JoinHash (Semi Join where l_orderkey = l_orderkey) Radix bits: 1
9bb539be8366eba5|0x7fb8583a5970668f657df6ed27a9|0x7fb8583a5f90652d2034ed4e3095|0x7fb8583a57b091545b07e90848af|AntiNullAsFalse|lineitem|l_orderkey|92|156898|lineitem|l_orderkey|2|518641|8|14141|2|=|TRUE|3|51120472|6206976|3630040|57419284|63165762|1985207|187948203|JoinHash (AntiNullAsFalse Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
9bb539be8366eba5|0x7fb8625a5a50dd2c3875ea41de56|0x7fb8583a5970668f657df6ed27a9|0x7fb874ebe7d0403cfb694cbb2c1a|Semi|lineitem|l_orderkey|8|14141|lineitem|l_orderkey|2|738419|8|8468|2|=|TRUE|3|69666430|1978297|2814726|12760229|8448292|340130|96548684|JoinHash (Semi Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
9bb539be8366eba5|0x7fb8625a5b30847cd8cb298e8282|0x7fb87a79b09056206023a7a8813a|0x7fb8625a5a50dd2c3875ea41de56|Inner|orders|o_orderkey|23|729413|lineitem|l_orderkey|8|8468|23|4164|1|=|TRUE|0|1340579|7864612|0|1020562|456419|520166|11338295|JoinHash (Inner Join where o_orderkey = l_orderkey) Radix bits: 0
9245d5d4bcfc3e8b|0x7fb8678ad6b02848cf82404df270|0x7fb86fdcbc7044df8001c1284d65|0x7fb87a51eb103dded1ae9fd0db|Semi|lineitem|l_partkey|92|6001215|part|p_partkey|4|10782|92|324125|1|=|TRUE|0|565723|38413500|0|1165133|4673498|2739569|47885452|JoinHash (Semi Join where l_partkey = p_partkey) Radix bits: 0
9245d5d4bcfc3e8b|0x7fb8678ad4f0c9069e4d51da2048|0x7fb87a5d0210fd1f0390a364e262|0x7fb87a51eb103dded1ae9fd0db|Inner|lineitem|l_partkey|92|324125|part|p_partkey|4|10782|92|324125|1|=|TRUE|0|527829|9860117|0|1196178|10287233|4749425|26816995|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
9245d5d4bcfc3e8b|0x7fb8678ad410a079d228a67bc4d4|0x7fb86fdcbab01ffe5ea0ab36463d|0x7fb8678ad4f0c9069e4d51da2048|Semi|partsupp|ps_partkey|13|800000|lineitem|l_partkey|92|324125|4|43128|1|=|TRUE|2|10801253|5263444|1478220|5199099|546303|24573|23440719|JoinHash (Semi Join where ps_partkey = l_partkey) Radix bits: 2
9245d5d4bcfc3e8b|0x7fb86d31d65089506bf27d91b0ba|0x7fb87a5d0e9072349c70defd540c|0x7fb8678ad4f0c9069e4d51da2048|Inner|orders|o_orderkey|23|1500000|lineitem|l_orderkey|92|324125|4|324125|1|=|TRUE|2|19561167|34731177|5454419|18102849|24629035|13512775|119461500|JoinHash (Inner Join where o_orderkey = l_orderkey) Radix bits: 2
9245d5d4bcfc3e8b|0x7fb86d31d73050a332e0271ac474|0x7fb87a5d0d501c6972c052226069|0x7fb87a5d11b0b930cb12c0e46865|Inner|supplier|s_nationkey|1|10000|nation|n_nationkey|1|25|1|10000|1|=|TRUE|0|67672|60344|0|10593|127511|126614|412457|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
9245d5d4bcfc3e8b|0x7fb86fdcc9908143e57aa244c40b|0x7fb86d31d65089506bf27d91b0ba|0x7fb86d31d73050a332e0271ac474|Inner|lineitem|l_suppkey|4|324125|supplier|s_suppkey|1|10000|4|324125|1|=|TRUE|0|104751|67161443|0|741268|7680357|10560849|86328243|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
9245d5d4bcfc3e8b|0x7fb86fdcc6109346ba5c7457aa|0x7fb87a5d0fd0af1746a3e25ca9f5|0x7fb86fdcc9908143e57aa244c40b|Inner|partsupp|ps_partkey|4|43128|lineitem|l_partkey|4|324125|4|1296500|1|=|FALSE|0|4050324|83961436|0|4721177|31245308|55175539|179521985|JoinHash (Inner Join where ps_partkey = l_partkey) Radix bits: 0
268f37b182c487f6|0x7fb87b377d504e62f8b943abba75|0x7fb87b375b30ea4486b007115845|0x7fb87b1c3ef0825a53d3e5ac9748|AntiNullAsFalse|customer|c_custkey|3|19081|orders|o_custkey|23|1500000|16|6414|1|=|TRUE|4|18056771|668645|5955104|14812097|349117|184698|40147158|JoinHash (AntiNullAsFalse Join where c_custkey = o_custkey) Radix bits: 4
5f0d0fd6b8bf0828|0x7fb8768bf2d0588625eca50363c|0x7fb8768be07044df8001c1284d65|0x7fb8768bf1f072002077b30c582d|Semi|lineitem|l_partkey|92|6001215|part|p_partkey|1|495|92|14925|1|=|TRUE|0|117769|26902055|0|66789|272995|259901|27808007|JoinHash (Semi Join where l_partkey = p_partkey) Radix bits: 0
5f0d0fd6b8bf0828|0x7fb8768bd6d0b7d94d30b463fdb4|0x7fb87a71171056b1830245d6bdbf|0x7fb8768bf1f072002077b30c582d|Inner|lineitem|l_partkey|92|549|part|p_partkey|1|495|92|549|1|=|TRUE|0|109272|187328|0|44841|49962|309680|740040|JoinHash (Inner Join where l_partkey = p_partkey) Radix bits: 0
6b22eda93121096|0x7fb86265cf3084721ff5a1c22da0|0x7fb86265c2102eecfb54cd4aafba|0x7fb874ec03f02fb4f747f4e7ddb7|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|1|1|393|1|=|TRUE|0|39830|35316|0|2719|6387|6538|104726|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
6b22eda93121096|0x7fb8583a4010f0ac88fba5024c2b|0x7fb874d3b0109354b9c8d5f280c8|0x7fb874ec03f02fb4f747f4e7ddb7|Inner|supplier|s_nationkey|1|393|nation|n_nationkey|1|1|1|393|1|=|TRUE|0|33939|12576|0|1925|7998|12546|75990|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
6b22eda93121096|0x7fb8583a5c1038dcbd059aff1223|0x7fb86265c1306713a60d4fbd2dc9|0x7fb8583a4010f0ac88fba5024c2b|Semi|lineitem|l_suppkey|92|6001215|supplier|s_suppkey|1|393|92|236346|1|=|TRUE|0|46410|17981961|0|45094|3200323|6101071|27587253|JoinHash (Semi Join where l_suppkey = s_suppkey) Radix bits: 0
6b22eda93121096|0x7fb8583a78f0ec125443f669a6fe|0x7fb8583a5cf0a70b93c065e39cde|0x7fb8583a4010f0ac88fba5024c2b|Inner|lineitem|l_suppkey|92|149442|supplier|s_suppkey|1|393|92|149442|1|=|TRUE|0|121487|4378880|0|55262|2578038|3676477|10930246|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
6b22eda93121096|0x7fb8583a79d07959c98bb67bc237|0x7fb86265c1306713a60d4fbd2dc9|0x7fb8583a78f0ec125443f669a6fe|Semi|lineitem|l_orderkey|92|6001215|lineitem|l_orderkey|92|149442|2|705576|1|=|TRUE|1|11077745|102293518|14605427|7033513|55029299|183236|191857837|JoinHash (Semi Join where l_orderkey = l_orderkey) Radix bits: 1
6b22eda93121096|0x7fb8583a41d0a375e17eaa43e876|0x7fb8583a78f0ec125443f669a6fe|0x7fb8583a40f096dd727fd3873e61|AntiNullAsFalse|lineitem|l_orderkey|92|149442|lineitem|l_orderkey|2|495406|8|13416|2|=|TRUE|3|49364946|6509659|3511998|52409556|59526275|1940040|177170285|JoinHash (AntiNullAsFalse Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
6b22eda93121096|0x7fb8625a4630dd3060da0962dcd4|0x7fb8583a41d0a375e17eaa43e876|0x7fb874d3f890aea5092c63da141a|Semi|lineitem|l_orderkey|8|13416|lineitem|l_orderkey|2|705576|8|8028|2|=|TRUE|3|67064590|1910055|2684983|12071304|8018773|332955|92598970|JoinHash (Semi Join where l_orderkey = l_orderkey AND l_suppkey != l_suppkey) Radix bits: 3
6b22eda93121096|0x7fb8625a4710ae0b7a1eb8d00edd|0x7fb879d0213056206023a7a8813a|0x7fb8625a4630dd3060da0962dcd4|Inner|orders|o_orderkey|23|729413|lineitem|l_orderkey|8|8028|23|3918|1|=|TRUE|0|1305631|7796130|0|1051294|446000|510377|11251106|JoinHash (Inner Join where o_orderkey = l_orderkey) Radix bits: 0
f734972069cf607d|0x7fb871edb1709dd02c568c2abb57|0x7fb871ed84d079799323d033aa23|0x7fb8797035b0825a53d3e5ac9748|AntiNullAsFalse|customer|c_custkey|3|18910|orders|o_custkey|23|1500000|16|6313|1|=|TRUE|4|18069459|690961|5760468|14819061|348529|177658|39978981|JoinHash (AntiNullAsFalse Join where c_custkey = o_custkey) Radix bits: 4
401921805ae7afdc|0x7fb87a5622704d5971b95c8a8043|0x7fb87a564110d9ce2da01b5f83bd|0x7fb879704370825a53d3e5ac9748|AntiNullAsFalse|customer|c_custkey|3|19033|orders|o_custkey|23|1500000|16|6392|1|=|TRUE|4|18096736|672743|5768683|14825978|370722|181650|40033853|JoinHash (AntiNullAsFalse Join where c_custkey = o_custkey) Radix bits: 4
c3041907a0e86bbf|0x7fb81e3ed5102837081f73d295e6|0x7fb81e3edc101ffe5ea0ab36463d|0x7fb87a3f2f508474ffbb021fabb7|Semi|partsupp|ps_partkey|13|800000|part|p_partkey|4|2238|13|8952|1|=|TRUE|0|226529|4402781|0|232774|122359|49661|5083235|JoinHash (Semi Join where ps_partkey = p_partkey) Radix bits: 0
c3041907a0e86bbf|0x7fb81e3edcf0cf50c3964fc85231|0x7fb81e3ed5f0a24853058028fe4|0x7fb874ec8230bbed9cdd6d8578fb|Semi|lineitem|l_partkey|92|6001215|partsupp|ps_partkey|13|8952|92|67232|1|=|TRUE|0|211991|33470330|0|559245|920223|488898|35873871|JoinHash (Semi Join where l_partkey = ps_partkey) Radix bits: 0
c3041907a0e86bbf|0x7fb81e3edeb059e6f95d18f4fe8e|0x7fb81e3edcf0cf50c3964fc85231|0x7fb874ec8230bbed9cdd6d8578fb|Semi|lineitem|l_suppkey|92|67232|partsupp|ps_suppkey|13|8952|92|67232|1|=|TRUE|0|512429|3987896|0|698973|750816|744853|6800833|JoinHash (Semi Join where l_suppkey = ps_suppkey) Radix bits: 0
c3041907a0e86bbf|0x7fb81e3ed430cd4816d05a47b278|0x7fb874ec8230bbed9cdd6d8578fb|0x7fb87a3f2d106db2062a5e03cbea|Semi|partsupp|ps_suppkey|13|8952|lineitem|l_suppkey|1|6052|13|6036|3|=|TRUE|0|102903|263606|0|870558|3000840|59806|4393117|JoinHash (Semi Join where ps_suppkey = l_suppkey AND ps_availqty > 0.5 * SUM(l_quantity) AND ps_partkey = l_partkey) Radix bits: 0
c3041907a0e86bbf|0x7fb81e3ed6d0f6678937ae8fd11a|0x7fb81e3edb3070d2f3fa6ab46cdc|0x7fb87a3f2c50aff0fa891952e2b7|Semi|supplier|s_suppkey|1|10000|partsupp|ps_suppkey|13|6036|1|4542|1|=|TRUE|0|145105|91430|0|467498|48664|26466|826343|JoinHash (Semi Join where s_suppkey = ps_suppkey) Radix bits: 0
c3041907a0e86bbf|0x7fb81e3ee2301499c1cf6212dd14|0x7fb81e3eda50c61445841b99d160|0x7fb874ec7bf0fe114628c2aeb582|Semi|nation|n_nationkey|1|25|supplier|s_nationkey|1|4542|1|25|1|=|TRUE|0|61434|10219|0|120983|2635|1937|206753|JoinHash (Semi Join where n_nationkey = s_nationkey) Radix bits: 0
c3041907a0e86bbf|0x7fb81e3ee3f0fc089940fd14a16c|0x7fb874ec7bf0fe114628c2aeb582|0x7fb874ec8050565e577fd1b035bc|Semi|supplier|s_nationkey|1|4542|nation|n_nationkey|1|1|1|175|1|=|TRUE|0|34935|24970|0|2137|3628|8034|82133|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
dc4c731508e5f63c|0x7fb87a563bd0c7839a8b752e2e7d|0x7fb87b2349b0b66fc98d1c6129ec|0x7fb879d1bc70825a53d3e5ac9748|AntiNullAsFalse|customer|c_custkey|3|19069|orders|o_custkey|23|1500000|16|6329|1|=|TRUE|4|18207719|645040|5814552|14841950|350132|180225|40155732|JoinHash (AntiNullAsFalse Join where c_custkey = o_custkey) Radix bits: 4
b2ec02b47bd2c29b|0x7fb86265cad0c17603a3e4ff306f|0x7fb8741e12502eecfb54cd4aafba|0x7fb877f880304f63c4840b2dcdbe|Semi|supplier|s_nationkey|1|10000|nation|n_nationkey|1|1|1|373|1|=|TRUE|0|49474|35349|0|2715|6289|5957|110254|JoinHash (Semi Join where s_nationkey = n_nationkey) Radix bits: 0
b2ec02b47bd2c29b|0x7fb8583a4630ea9544212cbaddcf|0x7fb874ebf950f327a5b3ef063070|0x7fb877f880304f63c4840b2dcdbe|Inner|supplier|s_nationkey|1|373|nation|n_nationkey|1|1|1|373|1|=|TRUE|0|33082|12908|0|1989|7685|12751|74765|JoinHash (Inner Join where s_nationkey = n_nationkey) Radix bits: 0
b2ec02b47bd2c29b|0x7fb8710fc2d0d8a6ab5c1b93c05e|0x7fb8741e11706713a60d4fbd2dc9|0x7fb8583a4630ea9544212cbaddcf|Semi|lineitem|l_suppkey|92|6001215|supplier|s_suppkey|1|373|92|223601|1|=|TRUE|0|47280|17855964|0|43199|3016238|4973618|26160281|JoinHash (Semi Join where l_suppkey = s_suppkey) Radix bits: 0
b2ec02b47bd2c29b|0x7fb8741e14104ce5a34ca1f47e7f|0x7fb8710fc3b0fa3c0fc374310c09|0x7fb8583a4630ea9544212cbaddcf|Inner|lineitem|l_suppkey|92|141445|supplier|s_suppkey|1|373|92|141445|1|=|TRUE|0|121136|4461464|0|48850|2549793|3582159|10893165|JoinHash (Inner Join where l_suppkey = s_suppkey) Radix bits: 0
b2ec02b47bd2c29b|0x7fb8741e179092932a2e22bdb6e8|0x7fb8741e11706713a60d4fbd2dc9|0x7fb8741e14104ce5a34ca1f47e7f|Semi|lineitem|l_orderkey|92|6001215|lineitem|l_orderkey|92|141445|2|669235|1|=|TRUE|1|10747617|99241729|12974228|6537999|52437022|175077|183715353|JoinHash (Semi Join where l_orderkey = l_orderkey) Radix bits: 1
