QUERY_HASH|EXECUTION_COUNT|QUERY_STRING
"4f74165fe15fc2fc"|7|"SELECT 'TPC-H_Q21', s_name, count(*) as numwait FROM supplier, lineitem l1, orders, nation WHERE s_suppkey = l1.l_suppkey      AND o_orderkey = l1.l_orderkey AND o_orderstatus = 'F' AND l1.l_receiptdate > l1.l_commitdate AND exists      (SELECT * FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey) AND not exists      (SELECT * FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND      l3.l_receiptdate > l3.l_commitdate ) AND s_nationkey = n_nationkey AND n_name = 'CANADA' GROUP BY s_name      ORDER BY numwait DESC, s_name LIMIT 100;"
"25a48d4bf71ad3c6"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'gainsboro%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'JAPAN' ORDER BY s_name;"
"d2adc67f0df47fb4"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'snow%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'CHINA' ORDER BY s_name;"
"a4ddb1e65fe66d70"|7|"SELECT 'TPC-H_Q13', c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%unusual%accounts%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"61e1c285576f5b73"|2|"SELECT 'TPC-H_Q06', sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01'      AND l_discount BETWEEN 0.020000 - 0.01 AND 0.020000 + 0.01001 AND l_quantity < 25;"
"2554237e724e9963"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'lawn%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'GERMANY' ORDER BY s_name;"
"16e7424d94178bbe"|1|"SELECT          'TPC-H_Q07',           supp_nation,          cust_nation,          l_year,          SUM(volume) as revenue      FROM          (SELECT              n1.n_name as supp_nation,              n2.n_name as cust_nation,              SUBSTR(l_shipdate, 1, 4) as l_year,              l_extendedprice * (1 - l_discount) as volume          FROM              supplier,              lineitem,              orders,              customer,              nation n1,              nation n2          WHERE              s_suppkey = l_suppkey AND              o_orderkey = l_orderkey AND              c_custkey = o_custkey AND              s_nationkey = n1.n_nationkey AND              c_nationkey = n2.n_nationkey AND              ((n1.n_name = 'KENYA' AND n2.n_name = 'SAUDI ARABIA') OR               (n1.n_name = 'SAUDI ARABIA' AND n2.n_name = 'KENYA')) AND              l_shipdate BETWEEN '1995-01-01' AND '1996-12-31'          ) as shipping      GROUP BY          supp_nation, cust_nation, l_year      ORDER BY          supp_nation, cust_nation, l_year;"
"512ce35c494079cd"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'orchid%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'ARGENTINA' ORDER BY s_name;"
"1c5f1611fd44bef4"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'spring%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'RUSSIA' ORDER BY s_name;"
"172b7bb485742aa1"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'midnight%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'RUSSIA' ORDER BY s_name;"
"8a41437cf140258"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'mint%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'EGYPT' ORDER BY s_name;"
"638473cd35145f25"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#42'      AND p_type not like 'LARGE BURNISHED%' AND p_size in (32, 29, 36, 44, 9, 10, 5, 38)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"708c15eb0c30764d"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#23' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 4 AND l_quantity      <= 4 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#45' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 13 AND l_quantity <= 13 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#45' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 21 AND l_quantity <= 21 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
"471ec7cc33cdd8d1"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'lime%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1994-01-01' AND l_shipdate < '1995-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'JORDAN' ORDER BY s_name;"
"c579ea4465da7324"|1|"SELECT 'TPC-H_Q08', o_year, SUM(case when nation = 'EGYPT' then volume else 0 end) / SUM(volume) as mkt_share     FROM (SELECT SUBSTR(o_orderdate, 1, 4) as o_year, l_extendedprice * (1-l_discount) as volume,     n2.n_name as nation FROM part, supplier, lineitem, orders, customer, nation n1, nation n2, region     WHERE p_partkey = l_partkey AND s_suppkey = l_suppkey AND l_orderkey = o_orderkey AND     o_custkey = c_custkey AND c_nationkey = n1.n_nationkey AND n1.n_regionkey = r_regionkey AND     r_name = 'MIDDLE EAST' AND s_nationkey = n2.n_nationkey AND o_orderdate between '1995-01-01'     AND '1996-12-31' AND p_type = 'SMALL BURNISHED TIN') as all_nations GROUP BY o_year ORDER BY o_year;"
"48a59b2ce273a8ed"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'brown%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'JORDAN' ORDER BY s_name;"
"ba975abb9c0429ff"|4|"SELECT 'TPC-H_Q13', c_count, count(*) as custdist FROM (SELECT c_custkey, count(o_orderkey) AS c_count      FROM customer left outer join orders on c_custkey = o_custkey AND o_comment not like '%unusual%requests%'      GROUP BY c_custkey) as c_orders GROUP BY c_count ORDER BY custdist DESC, c_count DESC;"
"d5091e424c407d2e"|1|"SELECT          'TPC-H_Q07',           supp_nation,          cust_nation,          l_year,          SUM(volume) as revenue      FROM          (SELECT              n1.n_name as supp_nation,              n2.n_name as cust_nation,              SUBSTR(l_shipdate, 1, 4) as l_year,              l_extendedprice * (1 - l_discount) as volume          FROM              supplier,              lineitem,              orders,              customer,              nation n1,              nation n2          WHERE              s_suppkey = l_suppkey AND              o_orderkey = l_orderkey AND              c_custkey = o_custkey AND              s_nationkey = n1.n_nationkey AND              c_nationkey = n2.n_nationkey AND              ((n1.n_name = 'JAPAN' AND n2.n_name = 'UNITED STATES') OR               (n1.n_name = 'UNITED STATES' AND n2.n_name = 'JAPAN')) AND              l_shipdate BETWEEN '1995-01-01' AND '1996-12-31'          ) as shipping      GROUP BY          supp_nation, cust_nation, l_year      ORDER BY          supp_nation, cust_nation, l_year;"
"ea0f7cd9d267efc5"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#41' AND p_container = 'LG DRUM' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"b4980a5085d6cdb3"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'lavender%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1994-01-01' AND l_shipdate < '1995-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'IRAN' ORDER BY s_name;"
"5924f1a144d80bee"|2|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%chiffon%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"8ac029286d15c15"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'grey%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'MOZAMBIQUE' ORDER BY s_name;"
"1fce2e1758e1a06b"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'red%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'INDIA' ORDER BY s_name;"
"f8280e6932fc8326"|4|"SELECT 'TPC-H_Q01', l_returnflag, l_linestatus, SUM(l_quantity) as sum_qty, SUM(l_extendedprice) as sum_base_price,      SUM(l_extendedprice*(1-l_discount)) as sum_disc_price,      SUM(l_extendedprice*(1-l_discount)*(1+l_tax)) as sum_charge, AVG(l_quantity) as avg_qty,      AVG(l_extendedprice) as avg_price, AVG(l_discount) as avg_disc, COUNT(*) as count_order      FROM lineitem      WHERE l_shipdate <= '1998-09-21'      GROUP BY l_returnflag, l_linestatus      ORDER BY l_returnflag, l_linestatus;"
"9956b6517df92841"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'chartreuse%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'UNITED STATES' ORDER BY s_name;"
"e0e3a2d3ae5d1390"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#43'      AND p_type not like 'ECONOMY PLATED%' AND p_size in (13, 40, 45, 44, 37, 48, 28, 38)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"ad6fbeb632f13dc0"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'orchid%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1996-01-01' AND l_shipdate < '1997-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'FRANCE' ORDER BY s_name;"
"ba3f8835492abbb4"|3|"SELECT 'TPC-H_Q09', nation, o_year, SUM(amount) as sum_profit FROM (SELECT n_name as nation, SUBSTR(o_orderdate, 1, 4) as o_year,      l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount      FROM part, supplier, lineitem, partsupp, orders, nation WHERE s_suppkey = l_suppkey      AND ps_suppkey = l_suppkey AND ps_partkey = l_partkey AND p_partkey = l_partkey AND o_orderkey = l_orderkey      AND s_nationkey = n_nationkey AND p_name like '%beige%') as profit      GROUP BY nation, o_year ORDER BY nation, o_year DESC;"
"621461d0454f0dd7"|2|"SELECT 'TPC-H_Q03', l_orderkey, SUM(l_extendedprice*(1-l_discount)) as revenue, o_orderdate, o_shippriority      FROM customer, orders, lineitem      WHERE c_mktsegment = 'HOUSEHOLD' AND c_custkey = o_custkey AND l_orderkey = o_orderkey      AND o_orderdate < '1995-03-05' AND l_shipdate > '1995-03-05'      GROUP BY l_orderkey, o_orderdate, o_shippriority      ORDER BY revenue DESC, o_orderdate      LIMIT 10;"
"9d75c7b03c770a98"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'misty%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'RUSSIA' ORDER BY s_name;"
"c0507e8966b704de"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'cornflower%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'GERMANY' ORDER BY s_name;"
"7c190452f4f6a23"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'orange%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'INDIA' ORDER BY s_name;"
"d5d7f1500acbb7df"|2|"SELECT 'TPC-H_Q04', o_orderpriority, count(*) as order_count FROM orders WHERE o_orderdate >= '1995-08-01' AND    o_orderdate < '1995-11-01' AND exists (    SELECT * FROM lineitem WHERE l_orderkey = o_orderkey AND l_commitdate < l_receiptdate)    GROUP BY o_orderpriority ORDER BY o_orderpriority;"
"9d3973f2b88de51a"|1|"SELECT         'TPC-H_Q22', cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal       FROM         (SELECT            SUBSTR(c_phone,1,2) AS cntrycode, c_acctbal          FROM            customer          WHERE            SUBSTR(c_phone,1,2) IN ('19', '18', '25', '14', '11', '30', '28') AND            c_acctbal > (SELECT                           AVG(c_acctbal)                         FROM                           customer                         WHERE                          c_acctbal > 0.00 AND                          SUBSTR(c_phone,1,2) IN ('19', '18', '25', '14', '11', '30', '28')) AND            NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey)        ) AS custsale       GROUP BY cntrycode       ORDER BY cntrycode;"
"f43f8f6d1ec9cfa0"|2|"SELECT 'TPC-H_Q06', sum(l_extendedprice*l_discount) AS revenue      FROM lineitem      WHERE l_shipdate >= '1995-01-01' AND l_shipdate < '1996-01-01'      AND l_discount BETWEEN 0.020000 - 0.01 AND 0.020000 + 0.01001 AND l_quantity < 24;"
"fa4afef58ca911b7"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'rose%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'UNITED STATES' ORDER BY s_name;"
"ff2bb2f5b19d2b61"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#15'      AND p_type not like 'PROMO PLATED%' AND p_size in (24, 48, 10, 16, 40, 43, 30, 25)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"24e5e2f89b15b221"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'salmon%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1994-01-01' AND l_shipdate < '1995-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'IRAN' ORDER BY s_name;"
"60cbd2a118f4a589"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'magenta%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1996-01-01' AND l_shipdate < '1997-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'INDIA' ORDER BY s_name;"
"e4c182cd775d25c2"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#51'      AND p_type not like 'SMALL ANODIZED%' AND p_size in (44, 48, 7, 46, 23, 47, 20, 30)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"3f7ed1197be04091"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'navy%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'ARGENTINA' ORDER BY s_name;"
"8a1f960f287d28d8"|1|"DROP VIEW revenue84;"
"8df28376ff2fe54"|1|"SELECT         'TPC-H_Q22', cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal       FROM         (SELECT            SUBSTR(c_phone,1,2) AS cntrycode, c_acctbal          FROM            customer          WHERE            SUBSTR(c_phone,1,2) IN ('16', '10', '17', '28', '25', '18', '32') AND            c_acctbal > (SELECT                           AVG(c_acctbal)                         FROM                           customer                         WHERE                          c_acctbal > 0.00 AND                          SUBSTR(c_phone,1,2) IN ('16', '10', '17', '28', '25', '18', '32')) AND            NOT EXISTS ( SELECT * FROM orders WHERE o_custkey = c_custkey)        ) AS custsale       GROUP BY cntrycode       ORDER BY cntrycode;"
"781d748e90706a06"|2|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'ghost%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1996-01-01' AND l_shipdate < '1997-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'ARGENTINA' ORDER BY s_name;"
"829667364c00409e"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#32' AND p_container = 'MED PKG' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"31e567b9c34a0a0e"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'green%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1996-01-01' AND l_shipdate < '1997-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'INDONESIA' ORDER BY s_name;"
"1fea819bc21d3796"|1|"SELECT 'TPC-H_Q17', SUM(l_extendedprice) / 7.0 as avg_yearly FROM lineitem, part WHERE p_partkey = l_partkey      AND p_brand = 'Brand#32' AND p_container = 'LG BOX' AND l_quantity < (SELECT 0.2 * avg(l_quantity)      FROM lineitem WHERE l_partkey = p_partkey);"
"3032dea9b51796d3"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'misty%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1993-01-01' AND l_shipdate < '1994-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'EGYPT' ORDER BY s_name;"
"5cd22cd9111308d2"|1|"SELECT 'TPC-H_Q16', p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt      FROM partsupp, part WHERE p_partkey = ps_partkey AND p_brand <> 'Brand#43'      AND p_type not like 'SMALL BRUSHED%' AND p_size in (44, 34, 15, 9, 7, 19, 8, 24)      AND ps_suppkey not in (SELECT s_suppkey FROM supplier WHERE s_comment like '%Customer%Complaints%')      GROUP BY p_brand, p_type, p_size ORDER BY supplier_cnt DESC, p_brand, p_type, p_size;"
"ac0c7e3837e498ac"|1|"SELECT 'TPC-H_Q20', s_name, s_address FROM supplier, nation WHERE s_suppkey in (SELECT ps_suppkey FROM partsupp      WHERE ps_partkey in (SELECT p_partkey FROM part WHERE p_name like 'midnight%') AND ps_availqty >      (SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps_partkey AND l_suppkey = ps_suppkey AND      l_shipdate >= '1997-01-01' AND l_shipdate < '1998-01-01')) AND s_nationkey = n_nationkey      AND n_name = 'IRAN' ORDER BY s_name;"
"6e17c3de1d77e755"|1|"SELECT 'TPC-H_Q19', SUM(l_extendedprice * (1 - l_discount) ) as revenue FROM lineitem, part WHERE (( p_partkey = l_partkey AND      p_brand = 'Brand#55' AND p_container in ( 'SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity >= 4 AND l_quantity      <= 4 + 10 AND p_size between 1 AND 5 AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON') or      (p_partkey = l_partkey AND p_brand = 'Brand#11' AND p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND      l_quantity >= 20 AND l_quantity <= 20 + 10 AND p_size between 1 AND 10 AND l_shipmode in ('AIR', 'AIR REG') AND      l_shipinstruct = 'DELIVER IN PERSON') or (p_partkey = l_partkey AND p_brand = 'Brand#44' AND p_container in (      'LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity >= 20 AND l_quantity <= 20 + 10 AND p_size between 1 AND 15      AND l_shipmode in ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON'));"
