QUERY_HASH|OPERATOR_HASH|LEFT_INPUT_OPERATOR_HASH|RIGHT_INPUT_OPERATOR_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|SCANS_SKIPPED|SCANS_SORTED|INPUT_CHUNK_COUNT|INPUT_ROW_COUNT|OUTPUT_CHUNK_COUNT|OUTPUT_ROW_COUNT|RUNTIME_NS|DESCRIPTION
"f70d25531738959a"|"0x7fb871e00150acb730b60f952cf0"|"0x7fb871e00070a092231f9ca220c6"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|83|229|83|229|693931|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"f70d25531738959a"|"0x7fb871e00070a092231f9ca220c6"|"0x7fb873aeb8f0b259120c10eaacc0"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|494|83|229|463692|"TableScan Impl: ColumnVsValue p_brand = 'Brand#51'"
"f70d25531738959a"|"0x7fb871e008501b2ab785552e3053"|"0x7fb871e007706c61298c3e69b81a"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|21|24|21|24|89057|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"f70d25531738959a"|"0x7fb871e007706c61298c3e69b81a"|"0x7fb871e006902f490ef02d86ee6e"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|21|24|21|24|94814|"TableScan Impl: ColumnVsValue p_brand = 'Brand#13'"
"f70d25531738959a"|"0x7fb871e006902f490ef02d86ee6e"|"0x7fb871e005b0c0e929754054c7cd"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|30|38|21|24|94988|"TableScan Impl: ColumnVsValue l_quantity >= 6"
"f70d25531738959a"|"0x7fb871e005b0c0e929754054c7cd"|"0x7fb871e004d068c228340df16232"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|63|110|30|38|172309|"TableScan Impl: ColumnVsValue l_quantity <= 16"
"f70d25531738959a"|"0x7fb871e004d068c228340df16232"|"0x7fb873aeb8f0b259120c10eaacc0"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|494|63|110|719341|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"335a01c7713ec62c"|"0x7fb866d038701f04f3155ef87b09"|"0x7fb866d04130b27a2603ac1eb5c1"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|3|185647|3|29608|4507284|"TableScan Impl: ExpressionEvaluator (p_size) IN (39, 32, 31, 33, 46, 12, 34, 6)"
"335a01c7713ec62c"|"0x7fb866d04d70e7b7483b1c203454"|"0x7fb8601f4c30ddb301f83b4e5562"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|191986|4|102119|1616807|"TableScan Impl: ColumnVsValue p_type < 'PROMO BRUSHED'"
"335a01c7713ec62c"|"0x7fb866d04c904eed2548199cd0a6"|"0x7fb8634b1ad0906b0df4bc884182"|"NULL"|"DATA"|"part"|"p_brand"|0|0|4|200000|4|191986|741853|"TableScan Impl: ColumnVsValue p_brand != 'Brand#34'"
"335a01c7713ec62c"|"0x7fb866d0405038e4a49f0ddc67c1"|"0x7fb8601f4c30ddb301f83b4e5562"|"NULL"|"REFERENCE"|"part"|"p_type"|0|0|4|191986|4|83528|1571826|"TableScan Impl: ColumnVsValue p_type >= 'PROMO BRUSHEE'"
"335a01c7713ec62c"|"0x7fb866d044b08502357db0b4381e"|"0x7fb8601f75701c6972c052226069"|"NULL"|"REFERENCE"|"supplier"|"s_comment"|0|0|1|10000|1|4|1053819|"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
"55a825ffd99f3341"|"0x7fb871e020d0ae8d59e760aa34d6"|"0x7fb871e01ff02809fb0f76d6736"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|27|29|27|29|116773|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"55a825ffd99f3341"|"0x7fb871e01ff02809fb0f76d6736"|"0x7fb871e01f10aff83984e2d23492"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|48|67|27|29|132818|"TableScan Impl: ColumnVsValue l_quantity >= 11"
"55a825ffd99f3341"|"0x7fb871e01f10aff83984e2d23492"|"0x7fb871e01e309bf71a778b822dd3"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|76|175|48|67|245357|"TableScan Impl: ColumnVsValue l_quantity <= 21"
"55a825ffd99f3341"|"0x7fb871e01e309bf71a778b822dd3"|"0x7fb871e014901d4177d07017abe2"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|76|175|76|175|675656|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"55a825ffd99f3341"|"0x7fb871e014901d4177d07017abe2"|"0x7fb871e013b04510191b56cfe5e6"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|551|76|175|485226|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"
"55a825ffd99f3341"|"0x7fb871e01110f7881b0931b97f72"|"0x7fb87a9814b05a1c6527d8cefd0f"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2296|92|551|404120|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"55a825ffd99f3341"|"0x7fb871e00f504fdaf26394969708"|"0x7fb871e00e708ad0bc7df473804e"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|15719|0|0|149577|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"55a825ffd99f3341"|"0x7fb871e015708a967e5834933a56"|"0x7fb871e012d040eac1003487acb8"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|780|3|79|25724|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"55a825ffd99f3341"|"0x7fb871e012d040eac1003487acb8"|"0x7fb871e011f07abd509f340ef9b"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7918|4|780|736748|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"55a825ffd99f3341"|"0x7fb871e011f07abd509f340ef9b"|"0x7fb878a442905135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7918|293335|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"
"55a825ffd99f3341"|"0x7fb871e01810bc84039f539c666f"|"0x7fb871e017309b936bb5f1d04fb7"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|812|4|159|27089|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"55a825ffd99f3341"|"0x7fb871e017309b936bb5f1d04fb7"|"0x7fb871e01650de42b7c3ea570166"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7938|4|812|742952|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"55a825ffd99f3341"|"0x7fb871e01650de42b7c3ea570166"|"0x7fb878a442905135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7938|275127|"TableScan Impl: ColumnVsValue p_brand = 'Brand#54'"
"55a825ffd99f3341"|"0x7fb871e01c702a033defea5a3c7f"|"0x7fb871e01b90a82d59b09f60045a"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|858|4|285|28158|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"55a825ffd99f3341"|"0x7fb871e01b90a82d59b09f60045a"|"0x7fb871e01ab0f99ceded28013ff"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|8141|4|858|739789|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"55a825ffd99f3341"|"0x7fb871e01ab0f99ceded28013ff"|"0x7fb878a442905135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|8141|274538|"TableScan Impl: ColumnVsValue p_brand = 'Brand#33'"
"55a825ffd99f3341"|"0x7fb871e01030d7698f240f5d6263"|"0x7fb871e00e708ad0bc7df473804e"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|15719|92|2296|596068|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"55a825ffd99f3341"|"0x7fb871e025305456d8bc87d6b534"|"0x7fb871e02450e5a928c16ed88bc3"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|56|71|56|71|232687|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"55a825ffd99f3341"|"0x7fb871e02450e5a928c16ed88bc3"|"0x7fb871e023709345dbad9a0ef422"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|72|152|56|71|234786|"TableScan Impl: ColumnVsValue l_quantity <= 36"
"55a825ffd99f3341"|"0x7fb871e023709345dbad9a0ef422"|"0x7fb871e02290c8e3335c92873768"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|86|296|72|152|312175|"TableScan Impl: ColumnVsValue l_quantity >= 26"
"55a825ffd99f3341"|"0x7fb871e02290c8e3335c92873768"|"0x7fb871e021b0d09c5e1ddc519e43"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|86|296|86|296|738166|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"55a825ffd99f3341"|"0x7fb871e021b0d09c5e1ddc519e43"|"0x7fb871e013b04510191b56cfe5e6"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|551|86|296|474885|"TableScan Impl: ColumnVsValue p_brand = 'Brand#33'"
"55a825ffd99f3341"|"0x7fb871e02990e4f1dd5824ef4675"|"0x7fb871e028b0dd5e11c382289569"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|15|18|15|18|66794|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"55a825ffd99f3341"|"0x7fb871e028b0dd5e11c382289569"|"0x7fb871e027d0e7cf5a6e4d46595"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|15|18|15|18|72309|"TableScan Impl: ColumnVsValue p_brand = 'Brand#43'"
"55a825ffd99f3341"|"0x7fb871e027d0e7cf5a6e4d46595"|"0x7fb871e026f08fb70957761e4b5f"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|25|28|15|18|75128|"TableScan Impl: ColumnVsValue l_quantity >= 8"
"55a825ffd99f3341"|"0x7fb871e026f08fb70957761e4b5f"|"0x7fb871e026102896097911b44c49"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|55|80|25|28|145098|"TableScan Impl: ColumnVsValue l_quantity <= 18"
"55a825ffd99f3341"|"0x7fb871e026102896097911b44c49"|"0x7fb871e013b04510191b56cfe5e6"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|551|55|80|695742|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"98dc81db2669b9a3"|"0x7fb87afa76d0a7791f450a3313fa"|"0x7fb87afa77b0a24853058028fe4"|"NULL"|"DATA"|"lineitem"|"l_shipdate"|0|0|92|6001215|92|75306|6354300|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-09-01' AND '1994-10-01'"
"ee67a9d502aea12a"|"0x7fb8734e3ad0dcd2d665e08eff3f"|"0x7fb8734e39f0ae16e8eb33360359"|"NULL"|"DATA"|"part"|"p_name"|0|0|4|200000|4|2200|246605|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'plum' AND 'plun'"
"ee67a9d502aea12a"|"0x7fb8734e3830b4f5fd436311e3a1"|"0x7fb87384f550f21b1ae7d500e2a2"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|92|66082|92|9909|1500961|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
"ee67a9d502aea12a"|"0x7fb87384f8d0bfe079db677e3358"|"0x7fb8734e3c90c61445841b99d160"|"NULL"|"DATA"|"nation"|"n_name"|0|0|1|25|1|1|18492|"TableScan Impl: ColumnVsValue n_name = 'GERMANY'"
"99211a879f08ce8a"|"0x7fb871ea51d09d5f539c753cb804"|"0x7fb8778bd53045f73d62cec28ecb"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|25|28|25|28|108480|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"99211a879f08ce8a"|"0x7fb8778bd53045f73d62cec28ecb"|"0x7fb8778bd45092420a71c268e3a9"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|48|59|25|28|132303|"TableScan Impl: ColumnVsValue l_quantity >= 12"
"99211a879f08ce8a"|"0x7fb8778bd45092420a71c268e3a9"|"0x7fb8778bd1b04e6d6fbeb98089c7"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|75|149|48|59|243841|"TableScan Impl: ColumnVsValue l_quantity <= 22"
"99211a879f08ce8a"|"0x7fb8778bd1b04e6d6fbeb98089c7"|"0x7fb8778bd0d09e55d86626b007ed"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|75|149|75|149|634440|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"99211a879f08ce8a"|"0x7fb8778bd0d09e55d86626b007ed"|"0x7fb8778bcff0730b771c914dd0b1"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|546|75|149|470052|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"
"99211a879f08ce8a"|"0x7fb8778bcf103ee285a04e90d663"|"0x7fb87833aa102c70b241cc54b3d7"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2160|92|546|392905|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"99211a879f08ce8a"|"0x7fb8778bd2902eb9b1c3c1da1cff"|"0x7fb871e04e506e3446e37b74f8f4"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|14684|0|0|138668|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"99211a879f08ce8a"|"0x7fb8778bd610a65748c03bf6a3fb"|"0x7fb870c882d08d4d6c8095988797"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|782|4|86|26702|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"99211a879f08ce8a"|"0x7fb870c882d08d4d6c8095988797"|"0x7fb870c881f0edda76721f155c04"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7999|4|782|744790|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"99211a879f08ce8a"|"0x7fb870c881f0edda76721f155c04"|"0x7fb876597f505135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7999|293824|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"
"99211a879f08ce8a"|"0x7fb8778bd8b0c603b3cd3da9f49a"|"0x7fb8778bd7d0d4126d1ba4258305"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|760|3|140|24808|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"99211a879f08ce8a"|"0x7fb8778bd7d0d4126d1ba4258305"|"0x7fb8778bd6f02a3c9d98f61a8ed3"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|7991|4|760|744540|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"99211a879f08ce8a"|"0x7fb8778bd6f02a3c9d98f61a8ed3"|"0x7fb876597f505135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|7991|272574|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"
"99211a879f08ce8a"|"0x7fb870c88030f2e57c6c33ef8b41"|"0x7fb870c87f50f1a8ea33145d13bc"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|818|4|263|27349|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"99211a879f08ce8a"|"0x7fb870c87f50f1a8ea33145d13bc"|"0x7fb871e04f309c1c303714142e33"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|8158|4|818|738559|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"99211a879f08ce8a"|"0x7fb871e04f309c1c303714142e33"|"0x7fb876597f505135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|8158|274576|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"
"99211a879f08ce8a"|"0x7fb8778bd370be87aac5b4ee486b"|"0x7fb871e04e506e3446e37b74f8f4"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|0|0|92|14684|92|2160|586061|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"
"99211a879f08ce8a"|"0x7fb871ea56303895f088b752fc15"|"0x7fb871ea5550fab0ce3c5bb6d59e"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|48|68|48|68|209040|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"
"99211a879f08ce8a"|"0x7fb871ea5550fab0ce3c5bb6d59e"|"0x7fb871ea547062e9ac3fd354af3f"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|73|169|48|68|216415|"TableScan Impl: ColumnVsValue l_quantity <= 32"
"99211a879f08ce8a"|"0x7fb871ea547062e9ac3fd354af3f"|"0x7fb871ea5390a406f8b2b9a12100"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|85|290|73|169|314921|"TableScan Impl: ColumnVsValue l_quantity >= 22"
"99211a879f08ce8a"|"0x7fb871ea5390a406f8b2b9a12100"|"0x7fb871ea52b068bac296b64e9bca"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|85|290|85|290|719920|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"
"99211a879f08ce8a"|"0x7fb871ea52b068bac296b64e9bca"|"0x7fb8778bcff0730b771c914dd0b1"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|546|85|290|474187|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"
"99211a879f08ce8a"|"0x7fb871ea5a9084e9bbac963611b3"|"0x7fb871ea59b0fb06cfa1114fbdc0"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|20|25|20|25|86443|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"99211a879f08ce8a"|"0x7fb871ea59b0fb06cfa1114fbdc0"|"0x7fb871ea58d0a6c0cbe8a90c140d"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|20|25|20|25|89824|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"
"99211a879f08ce8a"|"0x7fb871ea58d0a6c0cbe8a90c140d"|"0x7fb871ea57f041ed3fe3903f223c"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|31|38|20|25|96061|"TableScan Impl: ColumnVsValue l_quantity >= 9"
"99211a879f08ce8a"|"0x7fb871ea57f041ed3fe3903f223c"|"0x7fb871ea57101e111f08c9d33b32"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|67|107|31|38|180423|"TableScan Impl: ColumnVsValue l_quantity <= 19"
"99211a879f08ce8a"|"0x7fb871ea57101e111f08c9d33b32"|"0x7fb8778bcff0730b771c914dd0b1"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|546|67|107|723409|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"a7a742ada203ca19"|"0x7fb879b8e9907b8b5d4420e8533b"|"0x7fb879b8e7d02899cda875dfcb07"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|5064|4|211|44800|"TableScan Impl: ColumnVsValue p_brand = 'Brand#55'"
"a7a742ada203ca19"|"0x7fb879b8e7d02899cda875dfcb07"|"0x7fb879b8dff0f22cb48383b8ac6a"|"NULL"|"DATA"|"part"|"p_container"|0|0|4|200000|4|5064|208619|"TableScan Impl: ColumnVsValue p_container = 'MED CASE'"
"847c4de9dd2ace9f"|"0x7fb869550d90d3c147e4aeec297f"|"0x7fb86954efd08ccbe08273fca156"|"NULL"|"DATA"|"orders"|"o_orderstatus"|0|0|23|1500000|23|729413|7211898|"TableScan Impl: ColumnVsValue o_orderstatus = 'F'"
"847c4de9dd2ace9f"|"0x7fb8695511f0fca6301ad6a4289f"|"0x7fb87b1c2a50aa47127f93389a4c"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|92|241097|92|152495|35522677|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"847c4de9dd2ace9f"|"0x7fb8695511f0fca6301ad6a4289f"|"0x7fb87b1c2a50aa47127f93389a4c"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|92|241097|92|152495|35522677|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"847c4de9dd2ace9f"|"0x7fb8693e7e90c1d6c35ff461b730"|"0x7fb8693e7a3048d71e19c18258b9"|"NULL"|"DATA"|"nation"|"n_name"|0|0|1|25|1|1|12035|"TableScan Impl: ColumnVsValue n_name = 'RUSSIA'"
"847c4de9dd2ace9f"|"0x7fb8696615b028b06cabe3024ae9"|"0x7fb874d3e4905cd28e9febcef01d"|"NULL"|"REFERENCE"|"lineitem"|"l_receiptdate"|0|0|2|719781|2|506022|99281497|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"847c4de9dd2ace9f"|"0x7fb8696615b028b06cabe3024ae9"|"0x7fb874d3e4905cd28e9febcef01d"|"NULL"|"REFERENCE"|"lineitem"|"l_commitdate"|0|0|2|719781|2|506022|99281497|"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
"a538d503192d23d9"|"0x7fb874974590a7669f942062e52f"|"0x7fb87497483098c38a704c7b660a"|"NULL"|"REFERENCE"|"lineitem"|"l_shipdate"|0|0|2|581595|2|30312|7931962|"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-15'"
"a538d503192d23d9"|"0x7fb7bd205e90ce63f7a4e1bdbbb6"|"0x7fb7bd205f70737333353f08f1e8"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|727305|7720893|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-15'"
"a538d503192d23d9"|"0x7fb8749741302540ef235b6868bd"|"0x7fb7bd205cd072c2c8899ee07381"|"NULL"|"DATA"|"customer"|"c_mktsegment"|0|0|3|150000|3|30189|402565|"TableScan Impl: ColumnVsValue c_mktsegment = 'HOUSEHOLD'"
"487035abc2317944"|"0x7fb869ca66704fb91513c07e0f7c"|"0x7fb869ca6590bd64e13ad10d8d3d"|"NULL"|"REFERENCE"|"lineitem"|"l_returnflag"|0|0|92|221643|92|110515|2995469|"TableScan Impl: ColumnVsValue l_returnflag = 'R'"
"487035abc2317944"|"0x7fb869ca64b0f820ca798eafba94"|"0x7fb86be24a9018a73eadac425cd6"|"NULL"|"DATA"|"orders"|"o_orderdate"|0|0|23|1500000|23|55266|2145690|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-02-01' AND '1993-05-01'"
"4c87755b32460ddb"|"0x7fb8693300d0c6aff393473d9fca"|"0x7fb86932fd5014df4a1b5705c1d8"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|28|35|28|35|128433|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"4c87755b32460ddb"|"0x7fb86932fd5014df4a1b5705c1d8"|"0x7fb86932fc70238613346aa0f7b0"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|57|84|28|35|151489|"TableScan Impl: ColumnVsValue l_quantity >= 16"
"4c87755b32460ddb"|"0x7fb86932fc70238613346aa0f7b0"|"0x7fb86932dc10ca1dac3db79625"|"NULL"|"REFERENCE"|"lineitem"|"l_quantity"|0|0|79|189|57|84|344730|"TableScan Impl: ColumnVsValue l_quantity <= 26"
"4c87755b32460ddb"|"0x7fb86932dc10ca1dac3db79625"|"0x7fb86932d9705321c7b615b4ff0a"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|92|431|79|189|833217|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"4c87755b32460ddb"|"0x7fb86932d9705321c7b615b4ff0a"|"0x7fb86932d6d02df163246cd6375a"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|92|520|92|431|537088|"TableScan Impl: ColumnVsValue p_brand = 'Brand#12'"
"4c87755b32460ddb"|"0x7fb86932d5f0895f4bee96bc10d"|"0x7fb87a950590ecb54c79717e76be"|"NULL"|"REFERENCE"|"lineitem"|"l_shipinstruct"|0|0|92|2185|92|520|439819|"TableScan Impl: ColumnVsValue l_shipinstruct = 'DELIVER IN PERSON'"
"4c87755b32460ddb"|"0x7fb86932cef0dcb89106eef02678"|"0x7fb86933187063a8e71f5b4fb504"|"NULL"|"REFERENCE"|"lineitem"|"l_shipmode"|92|0|92|15300|0|0|176416|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR REG'"
"4c87755b32460ddb"|"0x7fb86932df9079098a52b11bc5"|"0x7fb86932fb90a5c76d3aff80da62"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|789|4|78|28327|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"
"4c87755b32460ddb"|"0x7fb86932fb90a5c76d3aff80da62"|"0x7fb86932f9d080e9436a16bb5b3"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|8031|4|789|765708|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"
"4c87755b32460ddb"|"0x7fb86932f9d080e9436a16bb5b3"|"0x7fb87af427b05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|8031|299911|"TableScan Impl: ColumnVsValue p_brand = 'Brand#55'"
"4c87755b32460ddb"|"0x7fb86932e5b08a5b9698bf976f79"|"0x7fb86932e4d019955ba0c2d2893b"|"NULL"|"REFERENCE"|"part"|"p_size"|0|0|4|835|4|170|29109|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"
"4c87755b32460ddb"|"0x7fb86932e4d019955ba0c2d2893b"|"0x7fb86932e3f0668f7f0e7b3b96b9"|"NULL"|"REFERENCE"|"part"|"p_container"|0|0|4|8167|4|835|764059|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"
"4c87755b32460ddb"|"0x7fb86932e3f0668f7f0e7b3b96b9"|"0x7fb87af427b05135e9eb0c8fdaf7"|"NULL"|"REFERENCE"|"part"|"p_brand"|0|0|4|200000|4|8167|276455|"TableScan Impl: ColumnVsValue p_brand = 'Brand#12'"
